,Planet Name,Eclipse Flux Ratio 1.95-1.989um,Eclipse Flux Ratio 1.989-2.028um,Eclipse Flux Ratio 2.028-2.067um,Eclipse Flux Ratio 2.067-2.106um,Eclipse Flux Ratio 2.106-2.145um,Eclipse Flux Ratio 2.145-2.184um,Eclipse Flux Ratio 2.184-2.223um,Eclipse Flux Ratio 2.223-2.262um,Eclipse Flux Ratio 2.262-2.301um,Eclipse Flux Ratio 2.301-2.34um,Eclipse Flux Ratio 2.34-2.379um,Eclipse Flux Ratio 2.379-2.418um,Eclipse Flux Ratio 2.418-2.457um,Eclipse Flux Ratio 2.457-2.496um,Eclipse Flux Ratio 2.496-2.535um,Eclipse Flux Ratio 2.535-2.574um,Eclipse Flux Ratio 2.574-2.613um,Eclipse Flux Ratio 2.613-2.652um,Eclipse Flux Ratio 2.652-2.691um,Eclipse Flux Ratio 2.691-2.73um,Eclipse Flux Ratio 2.73-2.769um,Eclipse Flux Ratio 2.769-2.808um,Eclipse Flux Ratio 2.808-2.847um,Eclipse Flux Ratio 2.847-2.886um,Eclipse Flux Ratio 2.886-2.925um,Eclipse Flux Ratio 2.925-2.964um,Eclipse Flux Ratio 2.964-3.003um,Eclipse Flux Ratio 3.003-3.042um,Eclipse Flux Ratio 3.042-3.081um,Eclipse Flux Ratio 3.081-3.12um,Eclipse Flux Ratio 3.12-3.159um,Eclipse Flux Ratio 3.159-3.198um,Eclipse Flux Ratio 3.198-3.237um,Eclipse Flux Ratio 3.237-3.276um,Eclipse Flux Ratio 3.276-3.315um,Eclipse Flux Ratio 3.315-3.354um,Eclipse Flux Ratio 3.354-3.393um,Eclipse Flux Ratio 3.393-3.432um,Eclipse Flux Ratio 3.432-3.471um,Eclipse Flux Ratio 3.471-3.51um,Eclipse Flux Ratio 3.51-3.549um,Eclipse Flux Ratio 3.549-3.588um,Eclipse Flux Ratio 3.588-3.627um,Eclipse Flux Ratio 3.627-3.666um,Eclipse Flux Ratio 3.666-3.705um,Eclipse Flux Ratio 3.705-3.744um,Eclipse Flux Ratio 3.744-3.783um,Eclipse Flux Ratio 3.783-3.822um,Eclipse Flux Ratio 3.822-3.861um,Eclipse Flux Ratio 3.861-3.9um
629,TOI-1136f,6.072353637197846e-08,7.255016263533628e-08,8.6067059951991e-08,1.0142090751527681e-07,1.1876044997075034e-07,1.382356899030606e-07,1.5999709000794446e-07,1.8419479386996285e-07,2.1097787313083087e-07,2.4049360768927556e-07,2.728868044497499e-07,3.0829915905664437e-07,3.4686866403017264e-07,3.8872906577225107e-07,4.340093720437698e-07,4.82833410733484e-07,5.353194400451664e-07,5.91579809623103e-07,6.517206716142287e-07,7.15841740224289e-07,7.840360979605794e-07,8.56390046459573e-07,9.329829995681455e-07,1.0138874161758462e-06,1.0991687701768067e-06,1.1888855548671564e-06,1.2830893190514013e-06,1.3818247321337511e-06,1.4851296755024552e-06,1.59303535757212e-06,1.7055664499264207e-06,1.8227412420975225e-06,1.9445718126253032e-06,2.0710642141560925e-06,2.2022186704642452e-06,2.338029783407905e-06,2.478486747960945e-06,2.6235735735943303e-06,2.7732693104103934e-06,2.9275482785618936e-06,3.0863802996128034e-06,3.249730928618767e-06,3.4175616858217816e-06,3.5898302869649254e-06,3.76649087133872e-06,3.947494226770874e-06,4.132788010865375e-06,4.322316967885031e-06,4.5160231407539975e-06,4.713846077733338e-06
630,CoRoT-36b,0.0001780975719627038,0.00018883763280917455,0.00019972877750308192,0.00021075509567740968,0.0002219013197714089,0.00023315284388695297,0.0002444957345190251,0.0002559167343619427,0.000267403260270526,0.0002789433963385954,0.00029052588294732975,0.00030214010253401123,0.00031377606273793663,0.0003254243774948695,0.0003370762465741881,0.000348723433983543,0.00036035824560394714,0.00037197350636325644,0.00038356253720747463,0.00039511913208664906,0.0004066375351347825,0.0004181124181906655,0.0004295388587783285,0.00044091231864143774,0.00045222862290502904,0.00046348393992005264,0.00047467476183094454,0.0004857978858935283,0.0004968503965596809,0.0005078296483361045,0.0005187332494170077,0.0005295590460843003,0.0005403051078638605,0.0005509697134223817,0.0005615513371861126,0.0005720486366603258,0.0005824604404265012,0.0005927857367928769,0.0006030236630731227,0.0006131734954673745,0.0006232346395196452,0.0006332066211256553,0.0006430890780653772,0.0006528817520349866,0.0006625844811534532,0.000672197192919651,0.0006817198975965943,0.0006911526820001822,0.000700495703670667,0.0007097491854059139
631,HATS-61b,4.235939273274273e-05,4.5851264185640126e-05,4.946747296440591e-05,5.320324276505189e-05,5.705365279843995e-05,6.101367635032927e-05,6.507821588250312e-05,6.924213475801697e-05,7.350028571135235e-05,7.784753621214936e-05,8.22787908907828e-05,8.678901120675136e-05,9.13732325479117e-05,9.60265789510915e-05,0.00010074427563349207,0.00010552165952035456,0.00011035418794827827,0.0001152374457159211,0.00012016715064505099,0.0001251391578054367,0.00013014946254717933,0.0001351942024740449,0.00014026965848136166,0.00014537225497223666,0.00015049855935635252,0.0001556452809265023,0.0001608092691993655,0.0001659875117988683,0.00017117713195281822,0.00017637538566636784,0.0001815796586292484,0.00018678746290760333,0.0001919964334656297,0.00019720432455709152,0.00020240900602206449,0.00020760845951999489,0.00021280077472627017,0.00021798414551599284,0.00022315686615547234,0.00022831732751910408,0.00023346401334674603,0.00023859549655441052,0.00024371043560904797,0.0002488075709763811,0.0002538857216491307,0.00025894378176154496,0.0002639807172948887,0.0002689955628774305,0.00027398741868150234,0.0002789554474193507
632,TOI-3362b,1.1555159178257171e-05,1.2717753317888743e-05,1.3941979686519945e-05,1.522710639913325e-05,1.657223875663497e-05,1.7976334775578297e-05,1.9438220437950086e-05,2.0956604516768404e-05,2.2530092862845014e-05,2.4157202064344748e-05,2.5836372413815736e-05,2.7565980137331876e-05,2.9344348857493246e-05,3.116976027649957e-05,3.3040464077592485e-05,3.495468705310432e-05,3.691064147539336e-05,3.8906532733317966e-05,4.094056626182585e-05,4.3010953795905514e-05,4.511591898274812e-05,4.7253702387667285e-05,4.942256593026579e-05,5.16207967876513e-05,5.384671080130878e-05,5.6098655423626455e-05,5.837501223913885e-05,6.067419909436377e-05,6.299467186873811e-05,6.533492591764641e-05,6.769349721693951e-05,7.006896323669071e-05,7.245994357026067e-05,7.486510034307662e-05,7.72831384238818e-05,7.971280545960308e-05,8.21528917534278e-05,8.460223000418286e-05,8.705969492367623e-05,8.952420274730144e-05,9.199471065191851e-05,9.447021609380883e-05,9.694975607836654e-05,9.943240637212206e-05,0.0001019172806667009,0.00010440352970339799,0.00010689034036619389,0.00010937693475024454,0.00011186256921215074,0.0001143465334076381
633,TOI-2134b,9.794238556468026e-08,1.1613705893654335e-07,1.3678012958113644e-07,1.6006409765994926e-07,1.8618215655494258e-07,2.1532712378302995e-07,2.47690408615362e-07,2.8346102614809893e-07,3.2282466588083825e-07,3.6596282123480404e-07,4.1305198491275826e-07,4.64262913585964e-07,5.197599641033372e-07,5.797005022612179e-07,6.442343841513216e-07,7.135035092181709e-07,7.876414434012059e-07,8.66773110104373e-07,9.510145462192952e-07,1.0404727200180183e-06,1.1352454074180315e-06,1.2354211228961482e-06,1.3410791011788098e-06,1.4522893257549655e-06,1.5691126002348817e-06,1.691600658605256e-06,1.8197963104999907e-06,1.953733617709644e-06,2.093438098284306e-06,2.2389269547382845e-06,2.3902093230356512e-06,2.547286539218384e-06,2.7101524207296034e-06,2.8787935596798925e-06,3.0531896255017457e-06,3.2333136746333116e-06,3.4191324650658847e-06,3.610606773778175e-06,3.8076917152628027e-06,4.0103370595259645e-06,4.21848754810876e-06,4.432083206837505e-06,4.651059654160638e-06,4.875348404070805e-06,5.104877162742418e-06,5.339570118137716e-06,5.579348221948105e-06,5.824129463342067e-06,6.073829134087518e-06,6.3283600847043315e-06
634,HD3167c,5.278913049027157e-09,6.5733312338202025e-09,8.114538894401745e-09,9.935551962770845e-09,1.207165704489818e-08,1.4560330663227465e-08,1.7441138510228032e-08,2.075561644046511e-08,2.454713511109353e-08,2.8860750307761734e-08,3.374304106864167e-08,3.924193774852285e-08,4.540654215300714e-08,5.228694182542678e-08,5.993402049182659e-08,6.839926656770659e-08,7.773458150941726e-08,8.799208965796514e-08,9.922395107792345e-08,1.1148217874305734e-07,1.2481846126657588e-07,1.3928399222057653e-07,1.5492930693869467e-07,1.7180412755023592e-07,1.8995721685478632e-07,2.0943624151469756e-07,2.3028764491982207e-07,2.52556529965101e-07,2.7628655187740017e-07,3.0151982113352156e-07,3.2829681642657054e-07,3.5665630756265166e-07,3.866352881038666e-07,4.1826891751648436e-07,4.515904725344113e-07,4.866313074072191e-07,5.234208226684896e-07,5.619864420334813e-07,6.023535970145699e-07,6.445457188280197e-07,6.885842371558301e-07,7.344885853210869e-07,7.82276211434032e-07,8.319625950683487e-07,8.8356126903251e-07,9.370838458090809e-07,9.925400482451534e-07,1.0499377440892104e-06,1.1092829839834805e-06,1.1705800425357842e-06
635,HD3167b,1.5471013992533147e-05,1.6168701110467282e-05,1.6866043603939392e-05,1.7562315670597476e-05,1.8256851737309916e-05,1.8949043234227143e-05,1.9638335360229083e-05,2.032422387921206e-05,2.1006251978200287e-05,2.168400721113384e-05,2.235711854621742e-05,2.3025253529755394e-05,2.368811557531085e-05,2.434544138368232e-05,2.4996998496481202e-05,2.5642582983919253e-05,2.6282017265693974e-05,2.6915148062515498e-05,2.7541844474791208e-05,2.8161996184218026e-05,2.8775511773480366e-05,2.9382317158877334e-05,2.9982354130470647e-05,3.057557899422772e-05,3.1161961310609656e-05,3.174148272410116e-05,3.231413587828272e-05,3.287992341119161e-05,3.343885702589592e-05,3.3990956631406074e-05,3.4536249549263655e-05,3.507476978137227e-05,3.560655733486411e-05,3.613165760002584e-05,3.665012077753513e-05,3.716200135148213e-05,3.766735760486676e-05,3.8166251174472667e-05,3.8658746642218404e-05,3.914491116027921e-05,3.962481410745468e-05,4.009852677443026e-05,4.0566122075744306e-05,4.102767428642624e-05,4.1483258801415156e-05,4.193295191600536e-05,4.237683062569104e-05,4.2814972443901676e-05,4.3247455236230685e-05,4.3674357069862904e-05
636,TOI-2046b,0.0009862797910314754,0.0010243317987120833,0.001062122741288832,0.0010996256088077973,0.0011368165277757872,0.0011736745132115778,0.0012101812342355234,0.0012463207934963472,0.0012820795204557512,0.0013174457783387199,0.0013524097843980185,0.001386963443025243,0.001421100191159559,0.0014548148553918086,0.001488103520130236,0.0015209634061798473,0.0015533927590865423,0.0015853907466062825,0.0016169573646763163,0.001648093351287612,0.0016788001076835728,0.0017090796263384965,0.0017389344251990664,0.0017683674877025618,0.001797382208115906,0.0018259823417696294,0.0018541719597899274,0.0018819554079600692,0.0019093372693692432,0.001936322330532377,0.0019629155506885477,0.001989122034008231,0.0020149470044608275,0.0020403957831136967,0.002065473767652388,0.002090186413928832,0.002114539219360158,0.0021385377080154746,0.002162187417241494,0.002185493885690404,0.0022084626426249034,0.0022310991983859156,0.002253409035918247,0.0022753976032583987,0.002297070306896974,0.002318432505935629,0.0023394895069654685,0.0023602465596000723,0.0023807088526021686,0.002400881510548265
637,TOI-954b,8.216920826828892e-05,8.628057296250765e-05,9.040932813954853e-05,9.455042350977503e-05,9.869914865505522e-05,0.00010285112147930983,0.0001070022755299107,0.00011114884653286905,0.00011528735842862628,0.00011941460914620215,0.0001235276563108502,0.0001276238030436002,0.00013170058397953216,0.00013575575160472504,0.00013978726298901638,0.00014379326697248716,0.0001477720918474872,0.00015172223356461732,0.00015564234448002355,0.0001595312226522957,0.00016338780168990766,0.00016721114114423883,0.00017100041743854685,0.0001747549153196287,0.00017847401981614495,0.0001821572086855467,0.00018580404533010574,0.0001894141721616115,0.00019298730439376417,0.00019652322424108795,0.00020002177550324952,0.00020348285851393892,0.00020690642543390105,0.00021029247586827244,0.00021364105278903075,0.0002169522387440882,0.00022022615233533184,0.00022346294494871255,0.00022666279772029656,0.00022982591872300863,0.00023295254035960879,0.00023604291694823398,0.00023909732248761654,0.00024211604858984172,0.0002450994025692292,0.00024804770567662265,0.0002509612914690371,0.0002538405043052423,0.0002566856979584719,0.0002594972343380109
638,TOI-181b,8.163017834862386e-06,9.197531438882964e-06,1.0313041492321573e-05,1.1511110138484931e-05,1.2793041778324286e-05,1.4159886727547737e-05,1.5612446735255158e-05,1.71512820966206e-05,1.877672010509535e-05,2.048886460524007e-05,2.228760642472518e-05,2.417263448252399e-05,2.6143447389260347e-05,2.8199365374575703e-05,3.0339542394869485e-05,3.2562978292558424e-05,3.4868530894882586e-05,3.725492795611287e-05,3.972077886169937e-05,4.226458602639227e-05,4.4884755930652024e-05,4.757960975076275e-05,5.034739354800296e-05,5.3186287991059984e-05,5.6094417593663786e-05,5.90698594562267e-05,6.211065150617797e-05,6.521480023675471e-05,6.83802879483232e-05,7.160507949992584e-05,7.48871285817561e-05,7.822438352171543e-05,8.161479264116423e-05,8.505630917650797e-05,8.854689578440435e-05,9.208452864919211e-05,9.56672012116695e-05,9.929292753863381e-05,0.00010295974535266253,0.00010666571874151254,0.00011040894056626228,0.00011418753458694358,0.00011799965732393758,0.00012184349967285715,0.00012571728829002064,0.00012961928676496391,0.00013354779659574393,0.00013750115798206932,0.00014147775045056932,0.00014547599332578014
639,TOI-1811b,3.653820538635556e-05,4.0662358522544766e-05,4.505485329879649e-05,4.971673532546768e-05,5.4648221379372146e-05,5.984874240386477e-05,6.531698935999516e-05,7.105096105452858e-05,7.704801317061258e-05,8.330490782388639e-05,8.98178630592522e-05,9.658260179020998e-05,0.00010359439976290028,0.0001108481322003848,0.00011833831884909573,0.0001260591672088687,0.0001340046137807381,0.00014216836321304067,0.00015054392526673085,0.00015912464955559937,0.00016790375804674138,0.0001768743753316404,0.00018602955669905227,0.00019536231405793805,0.0002048656397724497,0.00021453252848178695,0.0002243559969860108,0.00023432910228494129,0.00024444495786141667,0.0002546967483026916,0.000265077742354898,0.00027558130450547916,0.0002862009051875327,0.00029693012969826335,0.0003077626859213759,0.0003186924109403749,0.0003297132766265079,0.00034081939428157946,0.0003520050184121484,0.00036326454970780615,0.0003745925372923486,0.00038598368031274495,0.0003974328289269552,0.0004089349847478399,0.00042048530079668954,0.000432079081016307,0.00044371177939010585,0.0004553789987103433,0.0004670764890354361,0.00047880014587326647
640,TOI-2145b,2.8661222447902098e-05,3.048093284351775e-05,3.233193898615868e-05,3.4211471175687566e-05,3.6116847775039295e-05,3.8045481307563004e-05,3.9994882964874214e-05,4.19626657264231e-05,4.394654627565842e-05,4.594434588124134e-05,4.795399039565263e-05,4.997350950803314e-05,5.200103537340799e-05,5.403480072669415e-05,5.6073136577149645e-05,5.811446956722312e-05,6.015731906909617e-05,6.220029408255138e-05,6.424208998910503e-05,6.628148520955903e-05,6.831733780518833e-05,7.034858205662886e-05,7.237422504909852e-05,7.439334328780461e-05,7.640507936320703e-05,7.84086386821582e-05,8.040328627776597e-05,8.238834370808556e-05,8.43631860513822e-05,8.632723900367872e-05,8.827997608257533e-05,9.022091593986036e-05,9.214961978419322e-05,9.406568891410425e-05,9.596876236069486e-05,9.785851463871e-05,9.973465360407857e-05,0.0001015969184155533,0.0001034450775977133,0.00010527892720231246,0.00010709828906474531,0.0001089030091522509,0.00011069295600037889,0.00011246801923418626,0.00011422810817061311,0.00011597315049849971,0.00011770309103274126,0.00011941789053913356,0.00012111752462653549,0.00012280198270305922
641,TOI-2152Ab,0.0002538476665665764,0.00026599302487624176,0.0002781631423533538,0.0002903441361536022,0.00030252316058826986,0.00031468836081320915,0.0003268288248354023,0.0003389345347001414,0.00035099631755980366,0.00036300579718646675,0.00037495534637260557,0.00038683804056435317,0.0003986476129880316,0.0004103784114607414,0.00042202535701785183,0.00043358390444257837,0.00044505000474396006,0.0004564200695981297,0.0004676909377426845,0.00047885984329418756,0.0004899243859434969,0.0005008825029720175,0.0005117324430234345,0.0005224727415594751,0.0005331021979243304,0.0005436198539401238,0.0005540249739549196,0.000564317026264968,0.0005744956658339292,0.0005845607182335115,0.0005945121647321737,0.0006043501284611081,0.0006140748615895411,0.0006236867334444057,0.000633186219512529,0.0006425738912666271,0.0006518504067595443,0.0006610165019342767,0.0006700729826003579,0.0006790207170301372,0.0006878606291313346,0.0006965936921549888,0.000705220922900531,0.0007137433763822207,0.0007221621409235241,0.0007304783336482787,0.000738693096339584,0.000746807591639359,0.0007548229995633749,0.0007627405143083354
642,TOI-1246b,3.236773954923963e-06,3.5691749752438845e-06,3.919927467414848e-06,4.2888725621960804e-06,4.675800822694461e-06,5.080456542067735e-06,5.502542019527787e-06,5.941721767276153e-06,6.397626609480884e-06,6.869857642061457e-06,7.357990028881859e-06,7.86157661597982e-06,8.380151350719497e-06,8.913232497292234e-06,9.460325643859833e-06,1.0020926499896015e-05,1.0594523484993313e-05,1.1180600112622808e-05,1.1778637174120452e-05,1.2388114729579106e-05,1.3008513913399029e-05,1.3639318563038891e-05,1.42800166800547e-05,1.4930101732852819e-05,1.558907381075072e-05,1.6256440638962867e-05,1.6931718464036323e-05,1.761443281907431e-05,1.8304119177825635e-05,1.900032350639915e-05,1.9702602721002883e-05,2.041052505971629e-05,2.1123670375892826e-05,2.184163036036849e-05,2.2564008699225188e-05,2.3290421173432433e-05,2.402049570627271e-05,2.4753872364046464e-05,2.5490203315156687e-05,2.6229152752291504e-05,2.6970396782059053e-05,2.7713623286080748e-05,2.8458531757220414e-05,2.920483311431657e-05,2.995224949849196e-05,3.070051405384166e-05,3.144937069504504e-05,3.2198573864208126e-05,3.294788827902198e-05,3.369708867411706e-05
643,HD15906c,6.247041195529522e-09,7.813847420460207e-09,9.68776019257753e-09,1.1911484326862158e-08,1.4530907835700855e-08,1.759502394177383e-08,2.1155824877979433e-08,2.5268169358945077e-08,2.9989625916131555e-08,3.5380294524279934e-08,4.1502609114187e-08,4.8421123670213764e-08,5.6202284656272333e-08,6.491419250768807e-08,7.462635487503258e-08,8.540943421658652e-08,9.733499221519081e-08,1.1047523334922853e-07,1.2490274978232617e-07,1.4069026955748246e-07,1.5791040989360985e-07,1.7663543719024632e-07,1.9693703515316289e-07,2.1888608226292855e-07,2.425524396228598e-07,2.680047500442896e-07,2.953102490574133e-07,3.2453458837641295e-07,3.557416721990114e-07,3.889935065836084e-07,4.243500620221117e-07,4.6186914921347335e-07,5.016063079416943e-07,5.43614708872425e-07,5.87945068003814e-07,6.34645573439423e-07,6.837618240933474e-07,7.353367798894196e-07,7.894107229769098e-07,8.460212294538196e-07,9.052031510649855e-07,9.669886063250182e-07,1.0314069805050911e-06,1.0984849339169981e-06,1.1682464179270812e-06,1.240712698136176e-06,1.3159023841689095e-06,1.3938314655260435e-06,1.4745133529667123e-06,1.557958924902806e-06
644,TOI-2497b,3.566382763672792e-05,3.777985388904994e-05,3.992357949433476e-05,4.209190663586859e-05,4.428187132645483e-05,4.649064600448177e-05,4.871554062115871e-05,5.095400245490172e-05,5.320361486317233e-05,5.5462095157900154e-05,5.772729176816263e-05,5.999718083315541e-05,6.226986234969794e-05,6.45435559815471e-05,6.681659662256794e-05,6.908742979224336e-05,7.135460692998076e-05,7.361678064406933e-05,7.587269996184426e-05,7.812120561949156e-05,8.036122542286734e-05,8.259176970459918e-05,8.481192689747487e-05,8.702085923961237e-05,8.921779862305633e-05,9.140204259418064e-05,9.357295051151562e-05,9.572993986430869e-05,9.78724827531978e-05,0.00010000010253278473,0.00010211237061459191,0.00010420890342783062,0.00010628935953456604,0.00010835343689520291,0.0001104008702797113,0.00011243142881963469,0.00011444491369565846,0.00011644115595534516,0.00011842001445554621,0.00012038137392396784,0.00012232514313439228,0.0001242512531901148,0.00012615965591025684,0.00012805032231373998,0.0001299232411958487,0.00013177841779247326,0.00013361587252729687,0.00013543563983736857,0.00013723776707269387,0.00013902231346565912
645,TOI-2445b,1.4783120263974139e-05,1.610746410481478e-05,1.7489082478891306e-05,1.8926580763885257e-05,2.0418450158590054e-05,2.1963083718351807e-05,2.355879154424818e-05,2.520381506725282e-05,2.689634039137003e-05,2.8634510678848798e-05,3.041643757644202e-05,3.224021169461804e-05,3.41039121620026e-05,3.600561528545151e-05,3.794340235233346e-05,3.9915366616118194e-05,4.191961950947007e-05,4.395429613096743e-05,4.601756005250793e-05,4.810760749459573e-05,5.022267091619155e-05,5.236102206477855e-05,5.452097453086912e-05,5.670088584944596e-05,5.8899159188884e-05,6.111424466580079e-05,6.334464032209362e-05,6.558889279818728e-05,6.784559773427797e-05,7.011339992914165e-05,7.239099328391003e-05,7.467712055611925e-05,7.697057294731633e-05,7.927018954558508e-05,8.157485664252336e-05,8.388350694247733e-05,8.619511868021684e-05,8.850871466171823e-05,9.082336124130368e-05,9.313816724707284e-05,9.545228286534465e-05,9.776489849370065e-05,0.00010007524357118776,0.00010238258539328781,0.00010468622791838666,0.00010698551057168483,0.00010927980705176177,0.00011156852414434777,0.00011385110054725865,0.00011612700570990491
646,TOI-1422b,7.79579084565688e-07,8.852221726913068e-07,1.000009690122192e-06,1.124200537039518e-06,1.2580255440270415e-06,1.4016871869200702e-06,1.5553595623392795e-06,1.7191885972720962e-06,1.8932924660355357e-06,2.0777621884446905e-06,2.2726623839092584e-06,2.478032157388474e-06,2.6938860945677915e-06,2.9202153452058117e-06,3.156988775276169e-06,3.4041541702465805e-06,3.661639473554998e-06,3.9293540460284505e-06,4.207189933619382e-06,4.495023132388095e-06,4.7927148411251235e-06,5.1001126933756065e-06,5.417051961893752e-06,5.743356729716825e-06,6.078841023105966e-06,6.423309902556767e-06,6.7765605089398025e-06,7.1383830625951e-06,7.508561813879646e-06,7.886875944259269e-06,8.273100417552027e-06,8.667006781375336e-06,9.06836391922915e-06,9.476938753969532e-06,9.89249690369549e-06,1.0314803291292953e-05,1.0743622709058375e-05,1.1178720339965443e-05,1.1619862237245624e-05,1.206681576403174e-05,1.2519349994866873e-05,1.2977236080911225e-05,1.344024758069188e-05,1.3908160758236028e-05,1.4380754850410087e-05,1.4857812305257889e-05,1.5339118993092814e-05,1.582446439205136e-05,1.631364174976414e-05,1.6806448222742435e-05
647,TOI-2154b,0.00026896125128940786,0.00028450801921021214,0.0003002364483358546,0.00031612419167469585,0.00033214994327612497,0.0003482934477319927,0.0003645354995059639,0.0003808579337797911,0.0003972436103109314,0.0004136763916149067,0.00043014111661930144,0.0004466235707846243,0.00046311045355028574,0.00047958934384110944,0.0004960486642603732,0.0005124776444984736,0.0005288662844009757,0.0005452053170650066,0.0005614861722677483,0.0005777009404741919,0.0005938423376224069,0.000609903670842564,0.0006258788052299674,0.0006417621317617441,0.000657548536420902,0.000673233370569663,0.0006888124225956993,0.0007042818908397769,0.0007196383578008197,0.0007348787656042491,0.0007500003927112647,0.0007650008318402567,0.0007798779690664666,0.0007946299640622131,0.0008092552314371915,0.0008237524231364343,0.0008381204118523175,0.0008523582754063989,0.0008664652820567644,0.0008804408766868529,0.0008942846678323693,0.0009079964155037515,0.0009215760197627695,0.0009350235100130613,0.0009483390349657758,0.0009615228532429277,0.0009745753245825706,0.0009874969016114138,0.0010002881221520487,0.0010129496020334849
648,HAT-P-60b,0.00022984946876761258,0.00024090076468483027,0.00025197739986046176,0.00026306661436136994,0.00027415658853802247,0.0002852364024261631,0.00029629599339863817,0.00030732611287271884,0.0003183182827304538,0.0003292647519826188,0.0003401584540984479,0.0003509929653313723,0.00036176246429350047,0.00037246169296663165,0.0003830859192835708,0.00039363090136888053,0.0004040928534916216,0.00041446841375291125,0.0004247546135072404,0.00043494884849752327,0.0004450488516690137,0.0004550526676158582,0.00046495862860555684,0.0004747653321204945,0.00048447161985154855,0.0004940765580762296,0.0005035794193525395,0.0005129796654595193,0.000522276931516053,0.0005314710112107323,0.0005405618430773325,0.0005495494977525491,0.0005584341661550197,0.000567216148527214,0.0005758958442844532,0.000584473742618042,0.0005929504138022647,0.0006013265011577146,0.0006096027136261278,0.0006177798189145005,0.0006258586371688197,0.0006338400351401808,0.0006417249208084004,0.000649514238430493,0.000657208963983482,0.0006648101009730566,0.0006723186765814904,0.0006797357381300295,0.0006870623498326676,0.0006942995898198159
649,TOI-1386b,1.7999184426390585e-07,2.1387995847171653e-07,2.5240297805464084e-07,2.959345528119672e-07,3.448505506633817e-07,3.995269713156966e-07,4.6033792184129846e-07,5.276536742067439e-07,6.018388215287313e-07,6.832505466728335e-07,7.722370138068704e-07,8.691358907189747e-07,9.742730071400458e-07,1.087961151989285e-06,1.210499010398043e-06,1.3421702395618609e-06,1.4832426809172976e-06,1.6339677048283242e-06,1.7945796828827546e-06,1.965295582025883e-06,2.146314674078109e-06,2.337818353677544e-06,2.539970057338398e-06,2.752915276102866e-06,2.976781654170733e-06,3.2116791659001222e-06,3.4577003636686763e-06,3.7149206892531373e-06,3.983398841613095e-06,4.263177194239675e-06,4.554282255541902e-06,4.856725166082705e-06,5.1705022268345105e-06,5.495595452994743e-06,5.831973148277353e-06,6.179590494972888e-06,6.538390155442433e-06,6.908302881076081e-06,7.289248125101436e-06,7.681134655970242e-06,8.083861168379307e-06,8.497316889294002e-06,8.921382176638534e-06,9.355929108595749e-06,9.800822061719995e-06,1.0255918276310267e-05,1.072106840771714e-05,1.1196117062465598e-05,1.168090331826892e-05,1.217526122718494e-05
650,K2-39b,2.8022746702121566e-05,2.9138272338194298e-05,3.024761736371105e-05,3.134989847518611e-05,3.2444326206890415e-05,3.353019814719638e-05,3.460689244337063e-05,3.567386161893586e-05,3.673062671797129e-05,3.7776771782953144e-05,3.8811938666625566e-05,3.983582217365721e-05,4.084816552424031e-05,4.1848756129121314e-05,4.2837421663642476e-05,4.381402642707793e-05,4.47784679727422e-05,4.573067399393359e-05,4.667059945066602e-05,4.759822392227003e-05,4.851354917125139e-05,4.9416596904237256e-05,5.03074067163785e-05,5.118603420617968e-05,5.2052549248376546e-05,5.290703441314948e-05,5.37495835206385e-05,5.4580300320401945e-05,5.5399297286120725e-05,5.620669451649518e-05,5.7002618733900216e-05,5.778720237295905e-05,5.8560582751757875e-05,5.932290131895997e-05,6.007430297057977e-05,6.081493543065072e-05,6.154494869046362e-05,6.226449450146582e-05,6.297372591729644e-05,6.367279688079172e-05,6.436186185212724e-05,6.504107547457127e-05,6.571059227460996e-05,6.637056639346807e-05,6.702115134729255e-05,6.766249981349145e-05,6.82947634409273e-05,6.891809268185509e-05,6.95326366436702e-05,7.013854295869404e-05
651,Kepler-444e,1.811813032472721e-08,2.0795192164861513e-08,2.3735566221902067e-08,2.6950105743830853e-08,3.0448971360998174e-08,3.4241592186244697e-08,3.8336635450032496e-08,4.274198422679556e-08,4.7464722740174764e-08,5.2511128686758154e-08,5.7886671987745354e-08,6.359601936300985e-08,6.964304411990326e-08,7.603084055755466e-08,8.27617424042955e-08,8.983734472935297e-08,9.725852879846434e-08,1.0502548937515775e-07,1.1313776400392518e-07,1.2159426384735124e-07,1.303933056856091e-07,1.395326447229126e-07,1.490095078809613e-07,1.588206272936929e-07,1.689622737504556e-07,1.7943028986577938e-07,1.902201227830947e-07,2.01326856246934e-07,2.127452419032986e-07,2.244697297109685e-07,2.3649449736762048e-07,2.488134786737487e-07,2.6142039077460857e-07,2.743087602358516e-07,2.874719479222636e-07,3.009031726611585e-07,3.1459553368265844e-07,3.285420318383844e-07,3.4273558960811486e-07,3.571690699108506e-07,3.718352937425636e-07,3.86727056667769e-07,4.018371441960958e-07,4.171583460782774e-07,4.326834695585482e-07,4.4840535162238705e-07,4.643168702799801e-07,4.804109549266976e-07,4.96680595822439e-07,5.131188527318592e-07
