,Planet Name,TSM Estimate 3.9-4.03um,TSM Estimate 4.03-4.16um,TSM Estimate 4.16-4.29um,TSM Estimate 4.29-4.42um,TSM Estimate 4.42-4.55um,TSM Estimate 4.55-4.68um,TSM Estimate 4.68-4.81um,TSM Estimate 4.81-4.94um,TSM Estimate 4.94-5.07um,TSM Estimate 5.07-5.2um,TSM Estimate 5.2-5.33um,TSM Estimate 5.33-5.46um,TSM Estimate 5.46-5.59um,TSM Estimate 5.59-5.72um,TSM Estimate 5.72-5.85um,TSM Estimate 5.85-5.98um,TSM Estimate 5.98-6.11um,TSM Estimate 6.11-6.24um,TSM Estimate 6.24-6.37um,TSM Estimate 6.37-6.5um,TSM Estimate 6.5-6.63um,TSM Estimate 6.63-6.76um,TSM Estimate 6.76-6.89um,TSM Estimate 6.89-7.02um,TSM Estimate 7.02-7.15um,TSM Estimate 7.15-7.28um,TSM Estimate 7.28-7.41um,TSM Estimate 7.41-7.54um,TSM Estimate 7.54-7.67um,TSM Estimate 7.67-7.8um
30,TRAPPIST-1f,2.476778578169747,2.3924315939931105,2.312336569973944,2.2362483781358597,2.1639321139412635,2.0951642768967345,2.029733347195248,1.9674399400892535,1.9080966696546537,1.8515278172401997,1.7975688734024704,1.7460660027882817,1.696875467292678,1.6498630324865566,1.6049033747529942,1.561879501055668,1.5206821892463473,1.481209453905138,1.4433660406063926,1.4070629500026415,1.37221699205858,1.3387503700319738,1.306590293301545,1.2756686178188699,1.2459215127648904,1.217289151886794,1.189715427951007,1.163147688753482,1.1375364931662337,1.1128353857564741
31,TRAPPIST-1g,2.3548776517380903,2.2746820178692584,2.1985290731770686,2.1261857542789087,2.0574287180585435,1.9920454641650136,1.9298348832739523,1.8706074038628013,1.8141848626799895,1.7604001895124315,1.7090969716653373,1.6601289451817844,1.6133594463914542,1.5686608475524175,1.5259139931667514,1.4850076483065238,1.4458379664679697,1.4083079817017594,1.3723271277698923,1.3378107856530406,1.3046798597240405,1.2728603822042301,1.2422831450469898,1.2128833580857108,1.1846003320966514,1.15737718532745,1.1311605720040403,1.1059004313338596,1.0815497555591718,1.0580643756688914
32,GJ3473b,1.4450994535041108,1.3908101807973896,1.3396964692319777,1.2915194928556966,1.2460608782013818,1.2031209861996481,1.162517276071258,1.1240827732312098,1.0876646511851256,1.053122929687833,1.0203292866325098,0.9891659782795797,0.9595248608624697,0.9313065058799244,0.9044194012005627,0.8787792302624184,0.8543082220121168,0.8309345647037543,0.8085918772063274,0.7872187320126651,0.7667582246764473,0.7471575849131518,0.7283678250771286,0.7103434221662119,0.693042029906364,0.6764242178326015,0.660453234610258,0.6450947931347603,0.630316875211907,0.6160895538555303
33,TOI-2202b,0.7760315980657185,0.7439938462445175,0.7140713397940841,0.6860767225927238,0.6598430366529697,0.63522113711629,0.6120774735879515,0.5902921817637362,0.5697574381993028,0.5503760385942016,0.5320601662831937,0.5147303229211524,0.4983143977727989,0.4827468557150908,0.46796802714791175,0.4539234855899159,0.4405635008965221,0.4278425578472162,0.41571893136863813,0.4041543109378573,0.39311346778667705,0.3825639594367504,0.3724758668643382,0.36282156024549195,0.3535754897863926,0.3447139986153509,0.3362151551155012,0.32805860242135243,0.32022542309753976,0.3126980172712665
34,TOI-833b,1.2657230553859262,1.2161511157369174,1.1696449613321676,1.1259548934806654,1.084855493348359,1.0461430107111915,1.0096330351685463,0.9751584256726769,0.942567473273603,0.9117222725741437,0.8824972788370699,0.8547780295513225,0.8284600112805168,0.803447654627447,0.7796534420625245,0.7569971151357865,0.7354049692015182,0.7148092252274142,0.695147469542066,0.6763621535067252,0.6584001460917638,0.6412123332096462,0.624753258417985,0.6089808002710037,0.5938558821774932,0.579342211128924,0.5654060421020236,0.5520159653242321,0.5391427139259934,0.526758989796191
35,HD28109c,2.4353728715961975,2.3323069979359485,2.2362458515578596,2.146547307105239,2.062642118667766,1.9840241939351522,1.9102423415417473,1.8408932449906115,1.7756154611609622,1.7140842774787843,1.6560072910546944,1.6011205968214712,1.549185491018402,1.4999856121369504,1.4533244543500132,1.4090231990460709,1.3669188188195391,1.3268624154807012,1.2887177596245865,1.252360004266087,1.2176745491892034,1.1845560361206038,1.1529074577410061,1.1226393659889191,1.0936691671696186,1.0659204931227637,1.0393226391773787,1.0138100608765352,0.9893219225230109,0.9658016915091915
36,TOI-2641b,5.07196735163475,4.857409300785733,4.657426416882482,4.470683330806199,4.29599613528252,4.132312187918066,3.9786929705752847,3.834299494075032,3.698379829518269,3.570258422192191,3.449326904544993,3.335036173870158,3.226889540368296,3.124436783940069,3.0272689848286842,2.9350140152134174,2.847332596966194,2.763914845747763,2.6844772340220335,2.608759915878863,2.536524365151358,2.467551285502419,2.4016387571841347,2.338600590243181,2.2782648582205796,2.2204725900097366,2.1650766006015867,2.111940444050229,2.060937474213561,2.011950000718491
37,TOI-1685b,2.4380525217617275,2.3457748717674956,2.2589505275923023,2.177163026255474,2.1000325177670938,2.027212504166196,1.958386785002343,1.893266632585189,1.831588203001014,1.7731101782028502,1.717611628172091,1.6648900787177912,1.614759768913632,1.5670500817961643,1.5216041323069696,1.4782774972552661,1.4369370731077014,1.397460048548365,1.3597329799114557,1.323650958721545,1.2891168616495654,1.2560406741916115,1.2243388802948,1.193933910987797,1.164753645825834,1.1367309616355996,1.1098033236493354,1.083912414655696,1.0590037982747098,1.035026612889336
38,K2-87b,0.7436767088750149,0.712465026814459,0.6833543234014782,0.6561541504588523,0.6306953891328715,0.6068274490396993,0.584415883230433,0.5633403511426205,0.543492873557719,0.5247763332780551,0.5071031831672049,0.49039432969150015,0.474578165425497,0.4595897283598614,0.4453699694529289,0.43186511284100154,0.4190260955832922,0.4068080758589945,0.3951700002321256,0.38407422201648267,0.3734861639576044,0.36337401944209025,0.3537084872799742,0.344462535809981,0.33561119267261963,0.3271313571004385,0.31900163200314496,0.31120217349000107,0.30371455578346385,0.2965216497442813
39,WASP-178b,4.582750909448813,4.381789713433391,4.195039327767339,4.021137605277411,3.8588850296587998,3.7072217127880958,3.565208120446713,3.432008850125379,3.3068789194630868,3.189152129592018,3.0782311509726314,2.9735790453077113,2.8747119896825386,2.7811930111393823,2.6926265737129635,2.608653887270752,2.5289488296661826,2.4532143917720637,2.381179569736246,2.3125966409395575,2.2472387701429315,2.1848979005932314,2.1253828917368156,2.0685178709230025,2.014140771273649,1.9621020319172258,1.9122634401700813,1.8644970981034765,1.8186844983539179,1.774715696085697
40,HIP29442b,2.23700524514584,2.144249023559405,2.057648654811069,1.976655468709586,1.9007809956379123,1.829589261313029,1.7626901881552932,1.699733930707467,1.6404060007741132,1.5844230615640496,1.5315292897953132,1.481493221087872,1.4341050075702482,1.3891740279320068,1.3465267995578167,1.3060051502103485,1.2674646132617948,1.2307730159320236,1.195809234560686,1.1624620947749065,1.1306293976371276,1.1002170555738664,1.0711383241802426,1.0433131179367985,1.0166673995224693,0.9911326338085956,0.966645298812736,0.9431464469105206,0.9205813104772504,0.8988989468793024
41,HD152843c,2.5916169793096144,2.4815200960218067,2.378938452670163,2.283179649469715,2.1936303366572227,2.1097455908257707,2.0310399142629256,1.9570795826794944,1.8874761170915488,1.8218806961680978,1.7599793580769982,1.7014888673377306,1.646153143676221,1.5937401673701577,1.54403928985962,1.496858890103615,1.452024326785815,1.4093761444082227,1.3687684978761767,1.3300677656272926,1.2931513258923806,1.257906474464071,1.2242294655212649,1.192024659721928,1.1612037660210628,1.1316851655667723,1.1033933076329614,1.076258168910515,1.0502147686402608,1.0252027330612747
42,K2-26b,0.6135424922938629,0.5897142669410194,0.5673436637609997,0.5463137317275635,0.5265186415161511,0.5078625333955183,0.49025848015549994,0.47362755793825606,0.457898016351647,0.4430045387512566,0.42888758368158264,0.4154927989110578,0.4027705001172008,0.3906752069761847,0.37916523012291636,0.3682023031368998,0.35775125435550187,0.3477797139096675,0.3382578519141597,0.32915814422580936,0.32045516261125534,0.31212538654449695,0.3041470341886226,0.2964999104097333,0.28916526992883684,0.2821256939435364,0.2753649787493431,0.2688680350637955,0.2626207969086317,0.2566101390382106
