,Planet Name,Eclipse Flux Ratio 1.1-1.1566667um,Eclipse Flux Ratio 1.1566667-1.2133333um,Eclipse Flux Ratio 1.2133333-1.27um,Eclipse Flux Ratio 1.27-1.3266667um,Eclipse Flux Ratio 1.3266667-1.3833333um,Eclipse Flux Ratio 1.3833333-1.44um,Eclipse Flux Ratio 1.44-1.4966667um,Eclipse Flux Ratio 1.4966667-1.5533333um,Eclipse Flux Ratio 1.5533333-1.61um,Eclipse Flux Ratio 1.61-1.6666667um,Eclipse Flux Ratio 1.6666667-1.7233333um,Eclipse Flux Ratio 1.7233333-1.78um,Eclipse Flux Ratio 1.78-1.8366667um,Eclipse Flux Ratio 1.8366667-1.8933333um,Eclipse Flux Ratio 1.8933333-1.95um
521,TOI-2364b,8.286511208897952e-07,1.2615372560728886e-06,1.8459438018540321e-06,2.6095941969276265e-06,3.5796323249713223e-06,4.781811299965918e-06,6.239812884744807e-06,7.974716608204241e-06,1.0004635554659576e-05,1.2344486737766366e-05,1.5005887078992769e-05,1.7997178627756992e-05,2.1323525043732265e-05,2.4987072311328112e-05,2.8987186493793904e-05
522,TOI-2498b,2.4968016788229098e-06,3.363333590493785e-06,4.402750085855012e-06,5.6218856600222045e-06,7.0243900807571895e-06,8.610964372260644e-06,1.0379671769351077e-05,1.2326292258081246e-05,1.4444707690275817e-05,1.6727267275188375e-05,1.916512957282035e-05,2.174859227323974e-05,2.4467368321057967e-05,2.7310822317985218e-05,3.0268191523761398e-05
523,TOI-2587Ab,5.82996681549477e-06,7.820553005636341e-06,1.019889963535659e-05,1.2978530347367874e-05,1.616586862120613e-05,1.9760834674450464e-05,2.3757591104819524e-05,2.8145369032091278e-05,3.290934828756239e-05,3.8031481467354845e-05,4.34912563509723e-05,4.926642441171257e-05,5.533360459202528e-05,6.166879555317845e-05,6.824785190578238e-05
524,TOI-4145Ab,1.7656168992056152e-06,2.711862399588053e-06,4.0002146702248215e-06,5.696837296666876e-06,7.867397256521968e-06,1.0575086447072322e-05,1.3878910242911476e-05,1.7832302391464602e-05,2.2482118720085072e-05,2.7867947499229645e-05,3.402172290570092e-05,4.096765522162876e-05,4.8722346931994274e-05,5.729507873307793e-05,6.668829555014615e-05
525,HD23472f,7.511784421785118e-12,1.6785866900984096e-11,3.483204836416603e-11,6.776554024116802e-11,1.2459785771728187e-10,2.1797831686875928e-10,3.649228226647747e-10,5.874800873587326e-10,9.132920224379223e-10,1.3760095826206768e-09,2.015538129274382e-09,2.878104276009208e-09,4.016135215578694e-09,5.4879590094350084e-09,7.357355119425986e-09
526,HD207496b,1.89684884152458e-09,3.450991830313905e-09,5.9388941930907056e-09,9.73761393956189e-09,1.5303937589369044e-08,2.3171917000285206e-08,3.3946680524097384e-08,4.829506178771744e-08,6.69338910481415e-08,9.06165743663972e-08,1.201187611880634e-07,1.5622407083504259e-07,1.997101121876388e-07,2.513353627040353e-07,3.118277121661302e-07
527,HD23472c,2.1201750050737442e-14,6.558654214693206e-14,1.8300050533840432e-13,4.667148837954261e-13,1.1001157099777311e-12,2.4192534904699704e-12,5.003036775160576e-12,9.795882460192693e-12,1.826603519715571e-11,3.260044590201607e-11,5.5934484522349556e-11,9.261231842160837e-11,1.484709528382313e-10,2.3113904838476982e-10,3.5034104414555893e-10
528,TOI-1937Ab,0.0002827090534295299,0.00033445444310684796,0.0003891511649789082,0.0004463233318555023,0.000505517100761601,0.000566309105210739,0.0006283110445138093,0.0006911716855157559,0.000754577492925109,0.0008182514666673046,0.0008819511109875169,0.0009454663849701305,0.0010086168695552253,0.001071248836744274,0.0011332328428533182
529,TOI-2803Ab,0.00015706185307886567,0.00019258862421984017,0.00023146865891445447,0.00027341045940958966,0.00031810192510037694,0.00036522307751297046,0.00041445574684786403,0.0004654907872797402,0.0005180335969611408,0.0005718075214930448,0.0006265558507901918,0.0006820431668002958,0.0007380554493594013,0.0007943995729818993,0.0008509028273695416
530,TOI-2842b,1.298999739156279e-05,1.737504711406982e-05,2.2599092770761456e-05,2.868823777926723e-05,3.565326867346656e-05,4.3491072554566346e-05,5.2186343106653594e-05,6.171343016905635e-05,7.203827969944673e-05,8.312022966139163e-05,9.491365541129532e-05,0.00010736952884491902,0.00012043669876160389,0.00013406296792489085,0.0001481960887776757
531,K2-415b,1.0457951049620768e-14,3.5893182489696306e-14,1.101498036897881e-13,3.066160033818071e-13,7.835417970154516e-13,1.856890597116289e-12,4.116262232581456e-12,8.598114014702311e-12,1.7030589894866394e-11,3.216266911840149e-11,5.8187188255713846e-11,1.0126302524429123e-10,1.7013583570006053e-10,2.768508347131496e-10,4.375462729745324e-10
532,TOI-913b,2.588353532521142e-10,5.240210942742849e-10,9.93868692167499e-10,1.780895810416211e-09,3.0363167667468802e-09,4.954957255523035e-09,7.778727314172063e-09,1.179837859528536e-08,1.7353461409881382e-08,2.4830461955122586e-08,3.465926026944325e-08,4.730822440307651e-08,6.327811129320019e-08,8.309510262365598e-08,1.0730346284594974e-07
533,TOI-2977b,3.141659947774403e-05,4.106952294798098e-05,5.231847304815895e-05,6.516948878404273e-05,7.960154339585164e-05,9.557067442382395e-05,0.00011301417220304041,0.00013185462881164228,0.00015200382958289088,0.00017336610488336284,0.0001958412117535017,0.00021932692778387912,0.00024372103632518905,0.00026892289174407826,0.0002948348183008143
534,TOI-444b,1.3401265141997782e-11,3.13327969739685e-11,6.774327306037353e-11,1.368182612449735e-10,2.603204956348267e-10,4.699541692974041e-10,8.098622936349136e-10,1.3391080041243177e-09,2.133990375918948e-09,3.2900462229253966e-09,4.923615559923503e-09,7.1728947131260505e-09,1.0198404579370924e-08,1.4182853687476343e-08,1.933044264955887e-08
535,TOI-470b,1.4289364854994715e-10,3.0986829385837546e-10,6.255934137935823e-10,1.1868067757179656e-09,2.1320712691116474e-09,3.6508008851799593e-09,5.991552355906884e-09,9.468970100184485e-09,1.4468920916048235e-08,2.1451443381660503e-08,3.095133280559935e-08,4.35764290298224e-08,6.00036245620051e-08,8.097283463082394e-08,1.0727942399818718e-07
536,TOI-836b,5.00003236195128e-09,8.58558453539821e-09,1.4018909646481397e-08,2.191003304989162e-08,3.29553329070097e-08,4.792444063597023e-08,6.764376636868364e-08,9.297791999256281e-08,1.2481046662482906e-07,1.6402477703819597e-07,2.1148589371368214e-07,2.6802447265709736e-07,3.3442261200815973e-07,4.114019734455631e-07,4.996149449382669e-07
537,TOI-1416b,1.160211795539089e-06,1.5037545116614958e-06,1.9010956961598817e-06,2.3519964680729304e-06,2.8553484493942315e-06,3.4093214895907306e-06,4.0115084844995e-06,4.659061965992742e-06,5.348823009285807e-06,6.077430217208342e-06,6.841411953163192e-06,7.637268518558046e-06,8.461533686076827e-06,9.310822298573311e-06,1.0181872618020163e-05
538,TOI-2459b,1.8966819371189574e-14,6.19920253071601e-14,1.8188761356462447e-13,4.857590240740987e-13,1.194623118976149e-12,2.7320299217752937e-12,5.8585986341232966e-12,1.1864188744131609e-11,2.282797070493431e-11,4.195362270610071e-11,7.398270611447449e-11,1.2568464254830528e-10,2.064159868002049e-10,3.2873682886959424e-10,5.090690565185551e-10
539,TOI-3023b,2.576238678119527e-05,3.3270938743759096e-05,4.191776710972392e-05,5.1689623664264715e-05,6.255526897843826e-05,7.446888707378946e-05,8.737334000658481e-05,0.00010120316399112313,0.00011588733489943271,0.00013135155743674646,0.00014752016182401306,0.0001643177622972992,0.00018167046317665557,0.0001995067638395169,0.00021775835111824757
540,TOI-3082b,2.4603083659074614e-07,3.776404602631181e-07,5.568714307991507e-07,7.93014485281931e-07,1.0953330405069104e-06,1.472788816861628e-06,1.933801601600732e-06,2.486051861810976e-06,3.1363341546637176e-06,3.890453347502602e-06,4.753162403116309e-06,5.728144247810353e-06,6.818019896377262e-06,8.024380948004026e-06,9.34785098009988e-06
541,TOI-3912b,1.8377919563895618e-05,2.4222336003857715e-05,3.108724195035595e-05,3.898667929753878e-05,4.791678451625728e-05,5.785811969521184e-05,6.877815705024553e-05,8.06337692499029e-05,9.337369285240536e-05,0.00010694070507818001,0.000121273538931886,0.00013630863917784699,0.00015198154420003446,0.0001682280041992167,0.00018498499306425273
542,TOI-4551b,1.6175508866439357e-06,2.1608990536684384e-06,2.80799676717288e-06,3.5621914070510467e-06,4.42496244274194e-06,5.3960857531411455e-06,6.473834130810538e-06,7.655196866850686e-06,8.936112303519129e-06,1.0311684456613704e-05,1.1776382845968461e-05,1.3324233335298033e-05,1.4948975824516455e-05,1.6644197865009176e-05,1.8403459094242724e-05
543,TOI-858Bb,2.1100601218287006e-05,2.7726994781906126e-05,3.5486955035493165e-05,4.4391588323826683e-05,5.443232629483541e-05,6.558366544649852e-05,7.780602596908366e-05,9.104857376399924e-05,0.00010525197789862322,0.00012035082161731758,0.0001362757032660496,0.00015295514734557384,0.00017031709173562454,0.00018829007855172838,0.00020680432573223399
544,HD183579b,5.317005895427756e-10,1.0437095424844714e-09,1.9243579538116552e-09,3.3598520467600303e-09,5.5928692094622e-09,8.927189905183256e-09,1.3729882089050465e-08,2.0430873769651354e-08,2.952003058632453e-08,4.154190306809585e-08,5.708851042326996e-08,7.679073766795876e-08,1.0130862920530659e-07,1.3132107039916973e-07,1.675155428987976e-07
545,HD1397b,6.844474497464987e-07,9.846732213837563e-07,1.3684940941054207e-06,1.845677261763178e-06,2.424761956451639e-06,3.1128737448492136e-06,3.915621292843331e-06,4.8370660886160645e-06,5.879759386742165e-06,7.044819463304034e-06,8.332040358313907e-06,9.740031580676206e-06,1.1266360491385495e-05,1.2907696883991984e-05,1.4659967804834406e-05
546,NGTS-12b,1.7963620230913697e-06,2.5634957410932327e-06,3.5365127253376873e-06,4.737476509128284e-06,6.185215324787331e-06,7.894964029193925e-06,9.878202731227397e-06,1.2142663834423058e-05,1.469249047568407e-05,1.7528478993138727e-05,2.0648384304422276e-05,2.40472876644382e-05,2.7717959406836517e-05,3.165121747160268e-05,3.5836302513274224e-05
547,TOI-2570b,1.6264509681242478e-05,2.1964765446088897e-05,2.8819724302458623e-05,3.687881758647576e-05,4.617019891232969e-05,5.6702161877051416e-05,6.846509648528148e-05,8.143377287507555e-05,9.556986155441461e-05,0.00011082435065955674,0.00012713982815979805,0.00014445269945101362,0.000162695058623352,0.0001817963020474752,0.00020168464442108953
548,TOI-778b,2.5724213152422677e-05,3.27780380504845e-05,4.07907117646202e-05,4.973244182945022e-05,5.9559999029757693e-05,7.02200234086541e-05,8.165197667528055e-05,9.379071128790437e-05,0.00010656872780244719,0.00011991794336849938,0.00013377107955495342,0.0001480628256244403,0.00016273061009263086,0.0001777151250800935,0.00019296076986930453
549,TOI-1694b,6.601789555803841e-07,9.814643281774884e-07,1.4054916612625246e-06,1.9482512015168696e-06,2.6247980990209508e-06,3.4488297045408205e-06,4.432364049459184e-06,5.585520830935154e-06,6.916407056064978e-06,8.431079356730278e-06,1.0133573472923357e-05,1.2026000834212892e-05,1.4108674052134004e-05,1.6380257655344657e-05,1.8837952711154026e-05
550,TOI-2443b,1.8739371592598763e-11,4.361389046442017e-11,9.392579736968927e-11,1.8905546404617615e-10,3.586557490671317e-10,6.458290319378652e-10,1.1104773765336765e-09,1.832626704395143e-09,2.9155261588137275e-09,4.488325080843327e-09,6.70816523009932e-09,9.761587920416572e-09,1.3865159387565265e-08,1.926528753981594e-08,2.623729296519028e-08
551,TOI-1452b,4.945143875835261e-18,2.4699129122577547e-17,1.0668737261926038e-16,4.0600426017177926e-16,1.3825617295259725e-15,4.2684815873005046e-15,1.208198806849211e-14,3.1653177949383685e-14,7.738720089638502e-14,1.7781564316917126e-13,3.8635928800786756e-13,7.981159521167243e-13,1.5748474616125455e-12,2.9806290457852266e-12,5.430811858989281e-12
552,TOI-1516b,0.00010309878057252726,0.0001278203258990686,0.00015516383693617669,0.00018494618016032634,0.0002169609709101181,0.0002509885729375091,0.00028680409284484096,0.0003241836474597818,0.00036290938729498375,0.000402772915972487,0.0004435775879667996,0.00048514023204990404,0.0005272918551359903,0.00056987779413121,0.0006127577996893555
553,TOI-1431b,0.0001444374391130888,0.00016831079631973288,0.00019314294166215338,0.00021871930300807802,0.0002448447177116999,0.0002713448013287125,0.00029806590533639117,0.0003248742660399213,0.00035165486885993297,0.0003783098260146578,0.00040475663715278923,0.00043092665093585544,0.0004567633729784173,0.0004822208780047458,0.0005072625498114687
554,HATS-38b,1.6483334604381475e-06,2.324262927676239e-06,3.17174574923873e-06,4.206778798366181e-06,5.442465724662147e-06,6.888836289180042e-06,8.552817555669758e-06,1.043832898455876e-05,1.2546485143987517e-05,1.487584963762351e-05,1.7422724249420317e-05,2.0181474422570252e-05,2.3144837887949e-05,2.630421969141046e-05,2.964999227264008e-05
555,K2-36c,1.0501350488047239e-08,1.8313974143728937e-08,3.032610851351646e-08,4.8003358639081017e-08,7.304482462598698e-08,1.0735589703967964e-07,1.530111779311918e-07,2.122105051884491e-07,2.8723163287023133e-07,3.8038165959641586e-07,4.939497096031003e-07,6.301637462237516e-07,7.911514121856648e-07,9.789061503436903e-07,1.1952606838063036e-06
556,TOI-4600b,3.135879978110907e-16,1.3161354170413819e-15,4.848312327064412e-15,1.5940317002341644e-14,4.7435684453764933e-14,1.2928559961350428e-13,3.2598085394175743e-13,7.669301582055725e-13,1.6960686955864427e-12,3.548307669477313e-12,7.0613968377751175e-12,1.3432199956359407e-11,2.452600883722238e-11,4.3146399595240755e-11,7.337143852150614e-11
557,TOI-1181b,0.00010064005907811767,0.00011979422469412995,0.00014016003026976566,0.0001615609988163304,0.00018382607234745634,0.0002067934208770715,0.0002303127389636942,0.00025424648598743103,0.0002784705288152942,0.00030287403000956055,0.0003273589380589363,0.00035183941400610474,0.0003762409094473276,0.0004004991656436981,0.0004245593820588762
558,HAT-P-58b,2.5089072470947398e-05,3.235918621943559e-05,4.071880174059145e-05,5.0152606779018656e-05,6.0628238849828455e-05,7.209963792404676e-05,8.451021328258491e-05,9.779573615146742e-05,0.0001118869907787858,0.00012671195333902665,0.0001421975844590575,0.0001582713871545895,0.00017486252798377033,0.0001919026691275664,0.00020932669324247622
559,K2-329b,2.876604027660449e-09,5.781399932859531e-09,1.0891685001155384e-08,1.9395930671142577e-08,3.287942593100379e-08,5.337029003985737e-08,8.336997897798364e-08,1.2586587769138006e-07,1.843255396824693e-07,2.62672739443611e-07,3.652470975791364e-07,4.967507551615872e-07,6.62183949353031e-07,8.667729118654499e-07,1.115895064538733e-06
560,TOI-5678b,5.50846735870807e-13,1.5512583684312142e-12,3.972773588825681e-12,9.366608516311898e-12,2.054004424936083e-11,4.2257416882824244e-11,8.216182310336765e-11,1.5192158081269785e-10,2.6858685440124154e-10,4.5612146554733635e-10,7.4705808520182e-10,1.1842150861749544e-09,1.8224007844394651e-09,2.7300308766568446e-09,3.990596734987361e-09
561,TOI-620b,1.1416475819005296e-10,2.588209195564069e-10,5.443496141382392e-10,1.0724384735652426e-09,1.995252110774799e-09,3.5295217826371743e-09,5.970885330430396e-09,9.707564299300966e-09,1.5232530182524106e-08,2.315335783210595e-08,3.4199163814176e-08,4.922433481477988e-08,6.92087481061252e-08,9.525450653928721e-08,1.2857960660690798e-07
562,TOI-5344b,7.208604355867347e-09,1.4668342756914077e-08,2.7959455431811052e-08,5.034561580605039e-08,8.624715148978224e-08,1.4140336771403228e-07,2.2299538857005081e-07,3.397200341058905e-07,5.018106482617597e-07,7.2100277742346e-07,1.0104474630153118e-06,1.384580371324901e-06,1.8589510862770555e-06,2.4500218422561323e-06,3.174950078970085e-06
563,HD73583b,1.0722855418830577e-09,2.0758524475248936e-09,3.780341280082733e-09,6.527620244000928e-09,1.0758278142167382e-08,1.701827346753065e-08,2.596123060495591e-08,3.834622792303809e-08,5.503140042495032e-08,7.696371979925268e-08,1.0516564725587249e-07,1.4071969777733462e-07,1.8475139099159015e-07,2.384114285283556e-07,3.028582678783374e-07
564,WASP-77Ab,0.00010049463546923685,0.00012685307684127682,0.0001565439568801768,0.00018942930475447179,0.00022532892713482096,0.00026403218767359464,0.00030530822625471295,0.0003489146336856444,0.00039460492369750483,0.0004421342241262268,0.0004912636223124682,0.0005417637446732601,0.0005934169910307538,0.0006460189488481183,0.0006993795743603572
565,LTT9779b,3.398450803464096e-05,4.0672941167000217e-05,4.782626207661461e-05,5.538389721199896e-05,6.328599716132354e-05,7.147499468400788e-05,7.989662332714395e-05,8.850054513232053e-05,9.724074476789014e-05,0.00010607563068561073,0.0001149679699848647,0.00012388477924374575,0.00013279706989755788,0.00014167954769635113,0.00015051035961974988
566,TOI-3364b,2.511977280599687e-06,3.579488147153685e-06,4.931582627244928e-06,6.598269858024529e-06,8.605040942967332e-06,1.0972398273916906e-05,1.3715654710138781e-05,1.684496246739029e-05,2.036554762369388e-05,2.4278056965874485e-05,2.857898822794811e-05,3.326120324467086e-05,3.831443144789314e-05,4.3725765325549285e-05,4.9480176845871816e-05
567,TOI-1634b,6.004881689376899e-08,9.615574797750171e-08,1.4739540355626902e-07,2.175132127759615e-07,3.104779425655769e-07,4.30373633498789e-07,5.812913727377685e-07,7.672271419351922e-07,9.919918111726124e-07,1.2591337309919496e-06,1.5718759260577993e-06,1.933070897743343e-06,2.34516821110645e-06,2.810195025945114e-06,3.329752041223162e-06
