,Planet Name,Eclipse Flux Ratio 1.1-1.1425um,Eclipse Flux Ratio 1.1425-1.185um,Eclipse Flux Ratio 1.185-1.2275um,Eclipse Flux Ratio 1.2275-1.27um,Eclipse Flux Ratio 1.27-1.3125um,Eclipse Flux Ratio 1.3125-1.355um,Eclipse Flux Ratio 1.355-1.3975um,Eclipse Flux Ratio 1.3975-1.44um,Eclipse Flux Ratio 1.44-1.4825um,Eclipse Flux Ratio 1.4825-1.525um,Eclipse Flux Ratio 1.525-1.5675um,Eclipse Flux Ratio 1.5675-1.61um,Eclipse Flux Ratio 1.61-1.6525um,Eclipse Flux Ratio 1.6525-1.695um,Eclipse Flux Ratio 1.695-1.7375um,Eclipse Flux Ratio 1.7375-1.78um,Eclipse Flux Ratio 1.78-1.8225um,Eclipse Flux Ratio 1.8225-1.865um,Eclipse Flux Ratio 1.865-1.9075um,Eclipse Flux Ratio 1.9075-1.95um
581,TOI-122b,7.583964466971153e-13,1.7277706962528502e-12,3.713973700406467e-12,7.577038562270859e-12,1.4746317430239055e-11,2.7499730015768103e-11,4.93327695815016e-11,8.542894741609416e-11,1.4324022857930621e-10,2.331819241960934e-10,3.694417392614587e-10,5.708975652799569e-10,8.621335049303893e-10,1.2745388517853532e-09,1.8474706041399443e-09,2.629456783836628e-09,3.679415498927761e-09,5.0678633978370416e-09,6.8780869078744526e-09,9.207250369617798e-09
582,TOI-5126b,5.004937808066759e-07,6.547713278182453e-07,8.398008320135164e-07,1.0581338683800731e-06,1.3120469994164901e-06,1.6035126585984287e-06,1.9341812950759107e-06,2.3053735836993824e-06,2.718081299118632e-06,3.1729753795177795e-06,3.67041972917291e-06,4.210489398801458e-06,4.792991913575813e-06,5.4174906712341554e-06,6.083329492510519e-06,6.789657562968343e-06,7.5354541525518875e-06,8.319552632741692e-06,9.140663429085027e-06,9.997395648474153e-06
583,TOI-500b,1.724811244075983e-06,2.049917968448346e-06,2.405286743556178e-06,2.7899816379213683e-06,3.2028367837196296e-06,3.6425029756958094e-06,4.107490851034644e-06,4.596209953774569e-06,5.107003346507179e-06,5.638177699322001e-06,6.1880289763285064e-06,6.754863968442413e-06,7.337018000952348e-06,7.932869187354411e-06,8.540849616777175e-06,9.15945385888046e-06,9.78724515359024e-06,1.0422859628192013e-05,1.1065008854721084e-05,1.1712481028872854e-05
584,TOI-1107b,2.4357031875890003e-05,2.9186490129952827e-05,3.4500553189671925e-05,4.028736070021657e-05,4.653096528251323e-05,5.3212090521783975e-05,6.03088451909364e-05,6.779737819270797e-05,7.565246553207421e-05,8.384802582257861e-05,9.23575646178237e-05,0.00010115455049028469,0.00011021272749073662,0.00011950636962415815,0.00012901048345166532,0.0001387009650202763,0.00014855471715055857,0.00015854973276758933,0.00016866514951208723,0.00017888128036683843
585,K2-370b,1.5815862554392495e-05,1.8119725704427927e-05,2.054626229137528e-05,2.3083454648881828e-05,2.5719310774083946e-05,2.844206486960604e-05,3.124033158696845e-05,3.410322021671481e-05,3.702041499625461e-05,3.9982227329349434e-05,4.297962516515902e-05,4.6004244162845157e-05,4.9048384631907455e-05,5.210499762781712e-05,5.516766301987538e-05,5.8230561844968665e-05,6.128844482085279e-05,6.433659851475935e-05,6.737081034356725e-05,7.03873333150565e-05
586,HD28109d,3.946641966140828e-13,8.279467500599509e-13,1.6475488955730836e-12,3.1265191937463205e-12,5.684528386904031e-12,9.942767021771054e-12,1.679006705160461e-11,2.7459877680725598e-11,4.361708416658945e-11,6.74530514565702e-11,1.0178674939916344e-10,1.5016940834879795e-10,2.1698988531325438e-10,3.075777998702753e-10,4.2830152229595214e-10,5.866582503527016e-10,7.91353675685901e-10,1.0523690913516876e-09,1.3810142026293537e-09,1.7899643484474221e-09
587,HD110082b,9.392678746462388e-09,1.38377545872027e-08,1.9820579466953108e-08,2.7681491672326574e-08,3.778940111105006e-08,5.053655361655275e-08,6.633271277413788e-08,8.559902484686922e-08,1.087618105109802e-07,1.3624649522581232e-07,1.6847185281213712e-07,2.0584469793499117e-07,2.487551254694708e-07,2.975723600751447e-07,3.5264124887123865e-07,4.142794044476567e-07,4.82774984676454e-07,5.583850797021849e-07,6.413346646843504e-07,7.318160688247837e-07
588,TOI-3714b,9.573738478234263e-08,1.528240161444537e-07,2.3594428068289267e-07,3.5350994609155877e-07,5.155181835476463e-07,7.335869836792224e-07,1.0209475161508426e-06,1.3923942781194695e-06,1.8641958259699485e-06,2.4539704015782374e-06,3.1805318268539946e-06,4.063711668313277e-06,5.124163914820265e-06,6.383158330195298e-06,7.862368308025193e-06,9.583658537618963e-06,1.1568877150735473e-05,1.383965631305059e-05,1.641722449718651e-05,1.9322232960532757e-05
589,TOI-3629b,5.862238313181011e-09,9.998826928577046e-09,1.6417631677543438e-08,2.605074110593642e-08,4.008046035745014e-08,5.996807251724821e-08,8.74779659024503e-08,1.2469600632682712e-07,1.7404135278363152e-07,2.3827125225157682e-07,3.204786775728327e-07,4.240829709965575e-07,5.52813911077877e-07,7.106898243978714e-07,9.019905134896481e-07,1.131225869965869e-06,1.4031010915965473e-06,1.7224794302675156e-06,2.0943433715751607e-06,2.523755093720996e-06
590,TOI-1194b,7.306111330579469e-06,9.251493574010662e-06,1.151232533173502e-05,1.4103128433692426e-05,1.7035055380226262e-05,2.031592624453887e-05,2.3950348277566745e-05,2.793989879111358e-05,3.228335356854112e-05,3.697694523424104e-05,4.201463840041777e-05,4.738841079172873e-05,5.3088531788664784e-05,5.910383184952707e-05,6.542195803009069e-05,7.202961230985067e-05,7.89127706632109e-05,8.605688180356881e-05,9.344704530445394e-05,0.00010106816939346777
591,TOI-5398b,9.873669039934753e-08,1.4686093552414175e-07,2.122395188032201e-07,2.9889192446618194e-07,4.1122484688989525e-07,5.539757596991567e-07,7.321475121266219e-07,9.509370697606386e-07,1.2156613838304362e-06,1.531683090253094e-06,1.9043383621342938e-06,2.33886881455294e-06,2.840358925758067e-06,3.4136800219812723e-06,4.0634414925724326e-06,4.793949569205364e-06,5.609173722603152e-06,6.512720503273066e-06,7.507814476677487e-06,8.597285773658875e-06
592,TOI-5398c,2.720803261859874e-07,3.6069377726077505e-07,4.6835778053059244e-07,5.969473975145407e-07,7.481952375207711e-07,9.236646379490198e-07,1.1247299806514693e-06,1.3525637573900645e-06,1.6081297665798981e-06,1.8921816859803657e-06,2.205266203168465e-06,2.547729879412562e-06,2.9197289567906474e-06,3.3212413794463202e-06,3.7520803768194243e-06,4.2119090411337596e-06,4.700255417206508e-06,5.2165277054613526e-06,5.760029256071659e-06,6.329973101780266e-06
593,TOI-1670c,4.141883577190563e-10,7.426501672859388e-10,1.2769762821475557e-09,2.114668744431147e-09,3.3850960052296982e-09,5.255015739317925e-09,7.933862723821517e-09,1.1678569028964751e-08,1.6797707448608612e-08,2.3654784362641367e-08,3.2670550971642364e-08,4.432424807834104e-08,5.915374578352648e-08,7.775458277536236e-08,1.007779482483318e-07,1.289276815718439e-07,1.6295638999091529e-07,2.0366080278865463e-07,2.518764918030994e-07,3.0847209359731544e-07
594,K2-3b,4.1656571312984963e-13,9.146713183121488e-13,1.899668114417985e-12,3.752851539704579e-12,7.086630223231723e-12,1.2846060547273146e-11,2.243792997479984e-11,3.788926267045948e-11,6.203584156235209e-11,9.873990478813423e-11,1.531346918409857e-10,2.3189209461333087e-10,3.4350840732349917e-10,4.986021430890109e-10,7.10217145267921e-10,9.941237948041724e-10,1.3691110031631452e-09,1.85726186634579e-09,2.4842063056403884e-09,3.2793446912287445e-09
595,GJ367b,7.009271810583666e-07,8.5615618092648e-07,1.0306410035244465e-06,1.2245505512608118e-06,1.4378657292300348e-06,1.670396921347753e-06,1.921803009656542e-06,2.191611015370874e-06,2.4792356392938985e-06,2.783998157379525e-06,3.1051442807582925e-06,3.4418607178144753e-06,3.7932902800803246e-06,4.158545456043473e-06,4.536720440185873e-06,4.9269016515603415e-06,5.328176809738206e-06,5.739642658574536e-06,6.160411442187908e-06,6.5896162447763e-06
596,K2-174b,2.1831497354818996e-13,4.899534404094981e-13,1.0383512271461375e-12,2.0900940599194897e-12,4.016129418881817e-12,7.399175313756229e-12,1.3121182187838611e-11,2.2472847296337974e-11,3.728634484464306e-11,6.009143035352187e-11,9.429397910537084e-11,1.4437490683681826e-10,2.1610637352902024e-10,3.167812551716237e-10,4.554511353569529e-10,6.431675523505423e-10,8.932209537285509e-10,1.2213717590739902e-09,1.646068096962805e-09,2.1886451402597655e-09
597,TOI-628b,1.5402698162124825e-05,1.890322984421062e-05,2.2846826521296155e-05,2.7236540234572495e-05,3.2070826982985986e-05,3.7344020420164115e-05,4.3046840718447e-05,4.916691324017573e-05,5.568927764385628e-05,6.259687333328492e-05,6.987099162456574e-05,7.749168865326177e-05,8.543815592630852e-05,9.368904762741825e-05,0.00010222276540996601,0.00011101770255782096,0.00012005245015570164,0.00012930596836946908,0.0001387577261645828,0.00014838781284713881
598,TOI-712b,4.139316033580411e-11,7.550845518965071e-11,1.319587217942522e-10,2.2189272290948982e-10,3.603730060459458e-10,5.671536735545277e-10,8.674577655028199e-10,1.2927228141150622e-09,1.881284198756184e-09,2.678968846946652e-09,3.739576164103182e-09,5.1252283571180624e-09,6.906578076661434e-09,9.162867121320181e-09,1.1981835478537528e-08,1.545948496305592e-08,1.9699705978719743e-08,2.4813779377511135e-08,3.091976799015115e-08,3.8141814177447366e-08
599,WASP-193b,4.584791771375538e-06,6.058765829738481e-06,7.844039758119982e-06,9.970087171970049e-06,1.2463929912435086e-05,1.534973428991691e-05,1.8648524034825765e-05,2.2378002091079058e-05,2.6552470017278268e-05,3.118283188308693e-05,3.627666884211717e-05,4.183837072460452e-05,4.786931175875002e-05,5.4368058680385954e-05,6.133060085450497e-05,6.875059347955268e-05,7.66196063830738e-05,8.492737228210583e-05,9.366202963401245e-05,0.00010281035632157179
600,TOI-1064c,3.6903396464285756e-11,6.842002727535349e-11,1.2138802133834985e-10,2.0700544455169465e-10,3.406332254775309e-10,5.427067699473318e-10,8.39672948777543e-10,1.2649170719437144e-09,1.859643902189179e-09,2.673678489414704e-09,3.7661562592408265e-09,5.20607689187452e-09,7.072702569427673e-09,9.455787656970897e-09,1.2455633377238875e-08,1.6182967183248527e-08,2.0758652058861755e-08,2.6313235704930535e-08,3.298635339922371e-08,4.0926001221449745e-08
601,TOI-1842b,1.6590468533364836e-06,2.1402828486287895e-06,2.7095929384330874e-06,3.3728476484297767e-06,4.135032884006808e-06,5.000209423930606e-06,5.971501882451883e-06,7.051112434649803e-06,8.240354517864904e-06,9.5397019293116e-06,1.094884913270253e-05,1.2466779083365918e-05,1.4091835420975407e-05,1.582179641854847e-05,1.7653948587218877e-05,1.9585158301130416e-05,2.1611940216689573e-05,2.3730521612381324e-05,2.59369020704653e-05,2.822690816376401e-05
602,Kepler-1517b,8.636557909329392e-05,9.585534282593661e-05,0.00010552851869679676,0.00011533895042653866,0.00012524483135516504,0.00013520863964816413,0.00014519697738863321,0.00015518034602636548,0.00016513288313496407,0.0001750320792170342,0.0001848584882902786,0.00019459544203179782,0.00020422877418928848,0.00021374655962783632,0.0002231388706273608,0.00023239755175601272,0.00024151601371664514,0.0002504890459132814,0.00025931264704523113,0.0002679838727550911
603,TOI-1231b,4.932586911550877e-18,1.7203068682440125e-17,5.4961921216153975e-17,1.6228099150349236e-16,4.462265035334632e-16,1.150379070455328e-15,2.7969641658290155e-15,6.446942837521237e-15,1.4152840128142756e-14,2.971222598020638e-14,5.987074601665136e-14,1.1617177321918345e-13,2.1770358127050268e-13,3.950520252798941e-13,6.958239122989761e-13,1.1921598847277443e-12,1.990701818137817e-12,3.245514624067541e-12,5.1744825125955674e-12,8.079702439721364e-12
604,Qatar-6b,9.432510082480094e-07,1.3479309477074976e-06,1.8770143712697793e-06,2.5537085286706665e-06,3.4023103474858094e-06,4.447795992686019e-06,5.7154066685864225e-06,7.230246274007966e-06,9.016903512452826e-06,1.1099107961136003e-05,1.3499426648610244e-05,1.6239005031817124e-05,1.9337353983826783e-05,2.2812182535845317e-05,2.6679274656945014e-05,3.095240727378921e-05,3.564330598751468e-05,4.0761634486359975e-05,4.631501342974099e-05,5.230906454368749e-05
605,TOI-559b,1.4295310399174045e-06,1.931638783186983e-06,2.553152132050208e-06,3.3084592632704605e-06,4.21138710754922e-06,5.2749579472720165e-06,6.5111876435426845e-06,7.930926978874896e-06,9.543745316577135e-06,1.1357854093657459e-05,1.3380066520624755e-05,1.5615789176413202e-05,1.806904087064656e-05,2.074249411261009e-05,2.3637534699466213e-05,2.675433524979192e-05,3.0091938908936388e-05,3.364834989809043e-05,3.74206280377635e-05,4.1404984825823856e-05
606,Kepler-63b,2.9101993807916287e-08,4.4137379866013485e-08,6.49547022066967e-08,9.303940292751441e-08,1.3005704531988696e-07,1.7783758193902993e-07,2.3835481701880084e-07,3.1370211514625734e-07,4.060654637787201e-07,5.176949779286086e-07,6.5087585946315e-07,8.078997088616092e-07,9.910369499015903e-07,1.2025109808509428e-06,1.4444745196087017e-06,1.7189884723154635e-06,2.028003530177909e-06,2.3733445904747026e-06,2.7566980061415485e-06,3.1796015939585247e-06
607,K2-399b,0.0001502585926556071,0.0001607362352826,0.00017104074592673047,0.0001811510402114386,0.00019105100355684338,0.0002007287382345437,0.0002101758970754033,0.00021938710048652926,0.00022835943098975243,0.0002370919982557607,0.0002455855671688228,0.0002538422415275031,0.0002618651963651328,0.0002696584524222037,0.0002772266869292765,0.00028457507550395586,0.0002917091605920199,0.00029863474246945,0.00030535778935778104,0.00031188436368555624
608,MASCARA-1b,0.00021903720532676524,0.0002426637655031465,0.0002667022536033657,0.0002910398327274333,0.00031557485496241927,0.00034021657358677645,0.0003648846396585514,0.0003895084612405269,0.0004140264845502707,0.0004383854408850021,0.0004625395908882329,0.0004864499881429871,0.0005100837767349615,0.0005334135319027304,0.0005564166488084233,0.000579074781506588,0.0006013733321024056,0.0006233009886645292,0.000644849309527166,0.0006660123510512607
609,HD152843b,4.093680166872787e-08,5.664313320316635e-08,7.653501770879402e-08,1.0122980839257736e-07,1.3134386205639907e-07,1.674811523660716e-07,2.1022294904556697e-07,2.601188103406898e-07,3.176790299409754e-07,3.833685898013313e-07,4.5760259851152724e-07,5.407431406632526e-07,6.330974245113133e-07,7.349170909296943e-07,8.463985337969087e-07,9.676840781081014e-07,1.0988638650941251e-06,1.2399783014982143e-06,1.3910209412974383e-06,1.5519416812460417e-06
610,WASP-189b,0.00016561920463806936,0.00018351436813664776,0.0002017215064740614,0.0002201550355657038,0.00023873790503162423,0.00025740136839222936,0.00027608459074033833,0.0002947341536062229,0.00031330350211176435,0.00033175236764862795,0.00035004618990907405,0.000368155554783766,0.00038605565905534356,0.0004037258086262621,0.0004211489539341915,0.00043831126398425447,0.00045520173886482373,0.00047181185955213947,0.0004881352731219259,0.0005041675110747143
611,K2-403b,3.704595661966074e-11,7.096820024529821e-11,1.2978508715435644e-10,2.2765061527706744e-10,3.845697919686548e-10,6.279122568127557e-10,9.940433072384363e-10,1.5300206919554711e-09,2.295299216296182e-09,3.3633827134944997e-09,4.823364147900287e-09,6.781299093869906e-09,9.361364937772394e-09,1.2706767138117278e-08,1.6980363992786943e-08,2.236499189643359e-08,2.906348341484423e-08,3.729838016662401e-08,4.73113511247167e-08,5.936233429424582e-08
612,TOI-2193Ab,0.000126131510175648,0.0001497908972458399,0.00017560007303480516,0.00020348054922077414,0.00023333808456695615,0.00026506627227400076,0.00029854980352532164,0.00033366736644199556,0.00037029416703874185,0.00040830407830977697,0.00044757143676100655,0.00048797251393039096,0.0005293866949133996,0.0005716973976468481,0.0006147927665168558,0.0006585661723822729,0.0007029165488281509,0.0007477485917433456,0.0007929728464099113,0.0008385057033785803
613,TOI-1260b,1.0955594011154273e-08,1.6536901457015832e-08,2.4234092055421283e-08,3.458251343077947e-08,4.8181110190099255e-08,6.568676917516335e-08,8.780700885396819e-08,1.1529137924470308e-07,1.4892195600736425e-07,1.8950330444749607e-07,2.3785226236506326e-07,2.947878509744752e-07,3.6112157587053736e-07,4.3764832964990125e-07,5.251380577563608e-07,6.243283018910099e-07,7.359176925673821e-07,8.605604250543469e-07,9.988617214452332e-07,1.1513742559211784e-06
614,TOI-1260d,3.8741781526890963e-13,8.645924254868366e-13,1.822843966719278e-12,3.651639242671143e-12,6.985500515766833e-12,1.2816718947527573e-11,2.264086151706373e-11,3.863808969071056e-11,6.389190073427265e-11,1.026452407083921e-10,1.6059214698558526e-10,2.452012893440809e-10,3.660661163316807e-10,5.352748826829355e-10,7.677927129453194e-10,1.0818470955140164e-09,1.4993078201591014e-09,2.0460523646654713e-09,2.752308074445153e-09,3.652963118680797e-09
615,GPX-1b,0.0002009432706189684,0.0002269545010069618,0.0002539378155472941,0.00028175334559830316,0.00031026808688184497,0.0003393570696875641,0.0003689040643556193,0.00039880192045519053,0.0004289526243223152,0.00045926714595625524,0.0004896651335558771,0.0005200745026393464,0.0005504309568903988,0.0005806774696028664,0.0006107637477466498,0.0006406456951000077,0.0006702848864149337,0.0006996480610359938,0.0007287066416216867,0.000757436281481348
616,WASP-184b,1.0394859761183345e-05,1.2972327087772373e-05,1.592442043551695e-05,1.9261548188952013e-05,2.2990049096192876e-05,2.71124168373118e-05,3.162759409628122e-05,3.653131212852053e-05,4.181645559087507e-05,4.747343620820146e-05,5.349056243211819e-05,5.9854395455310255e-05,6.655008471093344e-05,7.356167829691913e-05,8.087240563932224e-05,8.846493118703586e-05,9.632157906156317e-05,0.0001044245294222169,0.00011275598789969591,0.00012129832984598778
617,NGTS-9b,8.698206654427027e-06,1.0879676296661038e-05,1.3383387473361704e-05,1.6219024285525913e-05,1.93927523884295e-05,2.290739617421647e-05,2.676267950524714e-05,3.0955509047817134e-05,3.548028239762467e-05,4.032920641716798e-05,4.5492614281277684e-05,5.095927250907745e-05,5.671667167926281e-05,6.275129656039821e-05,6.904887305048022e-05,7.559459064073945e-05,8.237330013766883e-05,8.936968713813085e-05,9.656842229807375e-05,0.00010395428980583036
618,WASP-171b,1.3047045440616245e-05,1.5802904556550047e-05,1.8868137569685793e-05,2.2239816531196435e-05,2.591207608572837e-05,2.9876531562287076e-05,3.4122694365729705e-05,3.863837059697933e-05,4.341003324872198e-05,4.842316193310074e-05,5.366254694133778e-05,5.911255659595216e-05,6.475736843522958e-05,7.058116587000136e-05,7.656830267125083e-05,8.270343806923396e-05,8.897164544360717e-05,9.535849761969342e-05,0.00010185013170688567,0.00010843329625927766
619,TOI-4137b,1.667553951193424e-05,2.050146577116724e-05,2.481921780170191e-05,2.9633303057047142e-05,3.4943086302867976e-05,4.074329234215498e-05,4.702455373450781e-05,5.377397480075802e-05,6.0975689714175195e-05,6.861139828997005e-05,7.666086805156272e-05,8.510239524771471e-05,9.391322076372919e-05,0.00010306989939691434,0.000112548622853535,0.00012232549817715784,0.00013237678423699757,0.00014267908948001942,0.0001532095344605391,0.00016394588277184006
620,TOI-1468c,7.022668294589182e-18,2.3793418351687943e-17,7.399663201317849e-17,2.1306164558221722e-16,5.722593594486526e-16,1.4431917964065281e-15,3.43718102404475e-15,7.7702812762223e-15,1.6748770107483124e-14,3.4560415850459015e-14,6.851322447916211e-14,1.309046706646786e-13,2.417488117208109e-13,4.3263371452097497e-13,7.520243590249147e-13,1.2723634369211174e-12,2.0993510824267888e-12,3.3838016895510957e-12,5.336479253711464e-12,8.246300512178376e-12
621,TOI-2567b,2.8314188507631607e-06,3.621684532109868e-06,4.5491017623593466e-06,5.621567111653567e-06,6.84555463258041e-06,8.226088133420479e-06,9.766755158303947e-06,1.1469754776122546e-05,1.3335971544136133e-05,1.536506862531863e-05,1.7555593851085752e-05,1.9905093421186182e-05,2.2410228840901436e-05,2.506689355959635e-05,2.7870326562067233e-05,3.081522085837738e-05,3.3895825413175485e-05,3.710603955344623e-05,4.043949930046726e-05,4.388965539630653e-05
622,TOI-1899b,8.547298597329245e-16,2.6606135760861603e-15,7.646223245649442e-15,2.045096793178849e-14,5.126510565014073e-14,1.211797837184658e-13,2.7156592155526853e-13,5.797198124664701e-13,1.1838143362238954e-12,2.3210954297819918e-12,4.384214149265884e-12,8.00151993101936e-12,1.4147985273726829e-11,2.4294108026813955e-11,4.060057171280644e-11,6.616657580515048e-11,1.0533953336658846e-10,1.640932511934121e-10,2.504807589610448e-10,3.7516666267936727e-10
623,TOI-1468b,4.1807001881203476e-10,7.150800727956355e-10,1.1773046865238054e-09,1.8729540072980593e-09,2.8888643273905144e-09,4.332745492744142e-09,6.335105319323698e-09,9.050762852236846e-09,1.2659884943252027e-08,1.7368505096985523e-08,2.3408507830300764e-08,3.103708431269238e-08,4.053568468387284e-08,5.220850850273767e-08,6.638058698378251e-08,8.339551904995655e-08,1.0361292803214475e-07,1.2740570748494925e-07,1.5515712356190645e-07,1.872578382283884e-07
624,TOI-2236b,2.689064424374986e-05,3.241572769613519e-05,3.853134598184496e-05,4.522790039908563e-05,5.249043954153015e-05,6.029952101624473e-05,6.863204593469011e-05,7.746204259364633e-05,8.676138428332117e-05,9.650043290020616e-05,0.00010664860517764897,0.00011717486210655382,0.00012804812474329584,0.0001392376213209036,0.0001507131715970143,0.0001624454148622408,0.00017440598813902209,0.00018656766093892602,0.00019890443260575145,0.00021139159782136607
625,TOI-3331Ab,2.8514858921811583e-05,3.5409627638123866e-05,4.3270046736831227e-05,5.2117796150392096e-05,6.196418542827659e-05,7.281084629511914e-05,8.465057830451025e-05,9.746828757515021e-05,0.00011124196910617274,0.00012594369335467906,0.00014154056706961187,0.0001579956465267882,0.000175268788199289,0.00019331742754475864,0.00021209728108813935,0.0002315629704547862,0.0002516685696095465,0.000272368078426851,0.0002936158269905969,0.0003153668158219559
626,TOI-3540Ab,5.5290535716298424e-05,6.86295565116525e-05,8.382848213252703e-05,0.00010092742586035308,0.00011994650163410389,0.00014088720535940542,0.00016373408402419576,0.00018845657653977652,0.00021501093100334824,0.00024334212307677687,0.00027338571835662013,0.00030506963744820006,0.0003383157957822049,0.0003730416010854672,0.0004091613000336052,0.00044658717223752554,0.00048523057463897504,0.0005250028428997292,0.0005658160587316655,0.0006075836935687635
627,TOI-1288b,1.1352362440254685e-06,1.4797071488675533e-06,1.8915521662738457e-06,2.376164825182578e-06,2.9383311143544027e-06,3.582171445066035e-06,4.311106437779134e-06,5.127843849564195e-06,6.034383579139763e-06,7.032037574602222e-06,8.121461551112426e-06,9.302695638583165e-06,1.0575211371531245e-05,1.1937962765252275e-05,1.3389439565352968e-05,1.4927721091235142e-05,1.6550529405208283e-05,1.825528081977906e-05,2.0039135002611045e-05,2.189904115081178e-05
628,NGTS-24b,2.140461189741525e-05,2.5878834481542357e-05,3.084689327658446e-05,3.6303074879343877e-05,4.223705227397202e-05,4.863456573379768e-05,5.5478093955425505e-05,6.274749393133484e-05,7.042059507735193e-05,7.847373880699512e-05,8.688225917578455e-05,9.562090355369893e-05,0.00010466419469376136,0.00011398673721955523,0.00012356347261143914,0.0001333698873680651,0.0001433821792727249,0.00015357738669824662,0.00016393348571564414,0.00017442945948972416
629,TOI-1136f,5.0673638462963526e-11,9.308938956542295e-11,1.6372428401815857e-10,2.76911177351773e-10,4.521185375780503e-10,7.150032641261871e-10,1.0984708901781303e-09,1.6437005580343513e-09,2.401093076240796e-09,3.4311038814526873e-09,4.804928285727085e-09,6.605013354473455e-09,8.925378491593772e-09,1.1871734723200898e-08,1.556140028145613e-08,2.0123017020615657e-08,2.569607818959881e-08,3.243028298853196e-08,4.048473709299529e-08,5.0027020956019117e-08
630,CoRoT-36b,1.571434940652912e-05,1.9457743662168555e-05,2.371097761284204e-05,2.8482854474527886e-05,3.3776691672622284e-05,3.959075914789069e-05,4.591878618516163e-05,5.275050476323893e-05,6.007220374159342e-05,6.786727409438848e-05,7.611673062844358e-05,8.479970007367732e-05,9.389386910104289e-05,0.00010337588875021187,0.00011322173401507006,0.00012340701903096042,0.00013390726952710618,0.00014469815503936564,0.0001557556839021865,0.00016705636432358452
631,HATS-61b,1.6638189692933137e-06,2.205728897158305e-06,2.8642895193264842e-06,3.6510542106874344e-06,4.576720429816379e-06,5.650963660875172e-06,6.882314519513286e-06,8.278076837854384e-06,9.844283117432077e-06,1.158568287496186e-05,1.3505758994507845e-05,1.5606767133542968e-05,1.788979341299433e-05,2.035482597075917e-05,2.3000836408301597e-05,2.5825867659740494e-05,2.8827125324540005e-05,3.200107000191471e-05,3.534350862977483e-05,3.884968325289121e-05
632,TOI-3362b,2.34121149307418e-07,3.2851503198064044e-07,4.496914623656974e-07,6.02031420910074e-07,7.899968015090697e-07,1.018048773834474e-06,1.2905705024873746e-06,1.6117965889474642e-06,1.985750878704762e-06,2.4161936191181226e-06,2.906578390291593e-06,3.4600187726334238e-06,4.079264360566434e-06,4.766685474595354e-06,5.524265751931964e-06,6.353601695598447e-06,7.255908219587062e-06,8.232029230244442e-06,9.282452319941038e-06,1.0407326708300904e-05
633,TOI-2134b,1.1146625029817668e-10,1.9924482640653912e-10,3.4168433033501917e-10,5.645233694431343e-10,9.018723348023899e-10,1.397661483544093e-09,2.107030088189361e-09,3.097596470095455e-09,4.4505546623501506e-09,6.2615523565691885e-09,8.641315646247444e-09,1.1715997875669695e-08,1.5627241741256292e-08,2.053195494424458e-08,2.660180962398109e-08,3.402248416300308e-08,4.29926725714901e-08,5.372289149379804e-08,6.643411800700064e-08,8.13562929515141e-08
634,HD3167c,8.890225942984758e-13,1.8689141176903644e-12,3.726531175099651e-12,7.085720742472057e-12,1.2907748677384837e-11,2.261897964670493e-11,3.826524810360422e-11,6.269227012251064e-11,9.974994040109383e-11,1.545169154966439e-10,2.3354061538709783e-10,3.450867675915115e-10,4.993919276888243e-10,7.089120621534734e-10,9.88560270430858e-10,1.355927026082424e-09,1.831476887410821e-09,2.4387164112591066e-09,3.2043289399040554e-09,4.158272960586198e-09
635,HD3167b,2.460798295490956e-06,2.894500688339769e-06,3.3633776198172844e-06,3.865697614660101e-06,4.399519748921612e-06,4.962754021704006e-06,5.553214489230337e-06,6.168665004843156e-06,6.8068577751929675e-06,7.465565182872031e-06,8.142605468458333e-06,8.835862935512439e-06,9.543303361116409e-06,1.0262985278357656e-05,1.099306775825585e-05,1.1731815266346986e-05,1.2477600110244527e-05,1.3228902933740825e-05,1.398431165358944e-05,1.4742519179055801e-05
636,TOI-2046b,0.00020118216864643118,0.0002317199379628185,0.00026403399240372875,0.00029796595621995204,0.00033335561885634813,0.00037004398848033347,0.000407875697819688,0.0004467008395267483,0.0004863763111666835,0.0005267667474973526,0.0005677451120689887,0.0006091930128258054,0.0006510007983716192,0.0006930674835466871,0.0007353005453731758,0.0007776156234983983,0.0008199361531084025,0.0008621929529265703,0.0009043237863269802,0.0009462729097242747
637,TOI-954b,1.0774622325675603e-05,1.2889173739520439e-05,1.5212849409565707e-05,1.7740283858207914e-05,2.046438076131552e-05,2.3376638602661844e-05,2.6467456656897364e-05,2.9726414964727324e-05,3.314252481218411e-05,3.670444838567209e-05,4.040068784549189e-05,4.421974514810202e-05,4.815025465120898e-05,5.2181090944453696e-05,5.630145453708889e-05,6.050093806416105e-05,6.476957559328944e-05,6.909787746315027e-05,7.347685289094802e-05,7.789802237064777e-05
638,TOI-181b,6.727129617678746e-08,1.0175276200508901e-07,1.4938180696729394e-07,2.1350225742483542e-07,2.9785642797557957e-07,4.065491112918754e-07,5.440010738714981e-07,7.148944135835426e-07,9.241122421862944e-07,1.176675100564543e-06,1.4776763370014868e-06,1.8322184187800364e-06,2.2453518397016614e-06,2.7220179595042933e-06,3.2669967878832124e-06,3.884860421861693e-06,4.579932571127285e-06,5.356254367616336e-06,6.217556455513887e-06,7.167237195725752e-06
