,Planet Name,TSM Estimate 1.1-1.1425um,TSM Estimate 1.1425-1.185um,TSM Estimate 1.185-1.2275um,TSM Estimate 1.2275-1.27um,TSM Estimate 1.27-1.3125um,TSM Estimate 1.3125-1.355um,TSM Estimate 1.355-1.3975um,TSM Estimate 1.3975-1.44um,TSM Estimate 1.44-1.4825um,TSM Estimate 1.4825-1.525um,TSM Estimate 1.525-1.5675um,TSM Estimate 1.5675-1.61um,TSM Estimate 1.61-1.6525um,TSM Estimate 1.6525-1.695um,TSM Estimate 1.695-1.7375um,TSM Estimate 1.7375-1.78um,TSM Estimate 1.78-1.8225um,TSM Estimate 1.8225-1.865um,TSM Estimate 1.865-1.9075um,TSM Estimate 1.9075-1.95um
541,TOI-3912b,7.304932553239341,7.1005745528216,6.901013392871802,6.706816011496089,6.518352883080475,6.335843866974515,6.1593939205278,5.989020923245329,5.824677355419769,5.666267183950203,5.513659005648182,5.36669626446658,5.225205178223792,5.089000870424099,4.957892094311545,4.831684852116739,4.710185147002683,4.59320105422453,4.480544258208164,4.372031171109385
542,TOI-4551b,0.6991951923442509,0.6835813909515404,0.6679181835440391,0.652321506025958,0.6368811788318142,0.6216660290800982,0.6067280291047472,0.5921056381761538,0.5778265002388033,0.5639096218460897,0.5503671307506761,0.5372056961939712,0.5244276761725623,0.5120320442235353,0.5000151380160228,0.48837126379645096,0.4770931841202806,0.46617251099493295,0.45560002229759283,0.44536591590921354
543,TOI-858Bb,5.314434478572413,5.162312972918816,5.014145417753501,4.870284286548262,4.730947020813806,4.596248386577943,4.466225553296414,4.340857534482894,4.220080255349982,4.1037982245243745,3.9918935651098857,3.884232989762433,3.780673173128504,3.681064873818489,3.5852560799995206,3.4930943923196347,3.4044288111002214,3.319111058419271,3.236996537450602,3.1579450093904393
544,HD183579b,7.035993620799224,6.83992115916454,6.648366901883985,6.461890003903643,6.280858685695152,6.105494604693429,5.935907445409749,5.77212189062592,5.614098653061942,5.4617508716442424,5.314956885704232,5.1735701753483045,5.037427082024404,4.906352788383246,4.780165931907112,4.658682145528573,4.5417167552466156,4.429086815472288,4.320612624344413,4.2161188311281705
545,HD1397b,15.674749845148682,15.25517648146424,14.843379320130323,14.44089428747373,14.048794877402152,13.667795413708221,13.298332181100408,12.94062718445559,12.594738266847877,12.260598507371002,11.938047185652238,11.626854104473487,11.326738675185172,11.037384868803546,10.75845290003141,10.48958832725594,10.230429107407183,9.980611031535677,9.739771878192908,9.507554551844354
546,NGTS-12b,7.662033689990427,7.449218977381654,7.241230375674442,7.03868884067086,6.842005841432652,6.651431871938346,6.467094294299059,6.289026866681902,6.11719278485329,5.951502658550434,5.791828527679191,5.638014778389335,5.489886629361564,5.347256711616631,5.2099301510859,5.0777084745488645,4.950392590549166,4.827785043094429,4.709691693895038,4.595922955968975
547,TOI-2570b,4.535917783689963,4.40785027841628,4.282918889646666,4.1614553662234295,4.04367212030576,3.929690364551525,3.8195619864973627,3.713286557330767,3.610824556903601,3.512107652807934,3.417046682883617,3.3255378451007767,3.237467486508814,3.1527157962229446,3.0711596403285797,2.9926747245939085,2.917137230513553,2.8444250388009666,2.7744186299607696,2.70700173244121
548,TOI-778b,4.279758041557737,4.141239854392496,4.00812425745387,3.8803966577789266,3.7579755059398017,3.6407324493245796,3.5285073863007326,3.421119683886762,3.318376504678443,3.2200789530923406,3.1260265753278644,3.0360206162008083,2.949866337671482,2.8673746300182668,2.788363090950892,2.71265670591104,2.6400882309561657,2.5704983554348226,2.503735703249462,2.4396567174586523
549,TOI-1694b,7.9859629104779675,7.79290089328866,7.601120723564447,7.411732069172603,7.225569790679103,7.043250590822538,6.865218276564846,6.691779919045324,6.523134745403655,6.359397228466368,6.200615543455688,6.046786323076269,5.89786645265864,5.753782496154254,5.614438223916675,5.4797206180403535,5.349504655457256,5.223657108944198,5.1020395584292775,4.984510766947411
550,TOI-2443b,5.921273034754563,5.818817986593686,5.712403274922986,5.603388414212156,5.492877375050577,5.381762832339042,5.2707630078928185,5.160452256874941,5.051286410645149,4.943623748690939,4.837742340701931,4.733854381733867,4.6321180404382964,4.532647252271222,4.435519815252275,4.340784083656048,4.24846450331686,4.158566189439412,4.071078712496525,3.985979228713737
551,TOI-1452b,1.9287122607655076,1.9298972137190176,1.9264355516657077,1.9190061741111766,1.908207161594282,1.894563171235982,1.878532862159493,1.86051604398961,1.840860371542457,1.8198674957289946,1.7977986375795998,1.7748795884223472,1.751305161182035,1.7272431301304245,1.7028377024320405,1.678212566727273,1.6534735633054514,1.6287110181865754,1.6040017803474236,1.5794109978562672
552,TOI-1516b,3.3423479959702664,3.235860409532222,3.133353031402059,3.0348475199831393,2.940308428757008,2.849659669809443,2.762796889053982,2.679596751926104,2.5999238907596527,2.52363608009105,2.4505880676996585,2.3806343853532517,2.3136313851447836,2.2494386884377713,2.1879201899325826,2.12894472563047,2.07238648783103,2.0181252507618828,1.9660464555167063,1.9160411915556779
553,TOI-1431b,6.378063826810625,6.148923630241771,5.931125630980347,5.724177994018713,5.527560703399114,5.340744074123269,5.163201558122316,4.994418429486323,4.833897497833033,4.681162684526708,4.53576106940162,4.397263850963027,4.265266543196953,4.139388644648627,4.019272951412077,3.9045846387205296,3.7950102013281057,3.6902563174985565,3.590048682742331,3.4941308457065166
554,HATS-38b,6.254581870592174,6.079359582398801,5.908277688631423,5.741817334683998,5.580292008742668,5.423886728763694,5.272688557462278,5.126710369521531,4.985909363608861,4.850201476989519,4.719472601450124,4.593587298955977,4.472395560615525,4.355738032717204,4.243450040788131,4.13536467060712,4.031315109119152,3.931136404592469,3.834666771322059,3.7417485375613255
555,K2-36c,3.1974634070789048,3.1255416574829216,3.053458205287515,2.981735916284077,2.9107789980617502,2.8408963716328706,2.7723205366218724,2.7052227902858115,2.6397255028674125,2.575912019236924,2.5138346472987108,2.4535211042198823,2.3949797190487754,2.3382036318162887,2.2831741821894105,2.2298636430026337,2.178237423723484,2.1282558446394737,2.0798755630881742,2.0330507174294543
556,TOI-4600b,3.2319652814536415,3.1530124551467202,3.0746827269361843,2.9974127713031153,2.921529467665558,2.847272697395117,2.7748135296531506,2.7042687280732705,2.6357123244031317,2.569184854251295,2.50470072869112,2.4422541184801565,2.381823650465383,2.323376154464695,2.2668696503204875,2.2122557263005658,2.159481429475543,2.10849076446281,2.0592258776701553,2.011627988854128
557,TOI-1181b,5.042445467646528,4.8941818076971835,4.750203487445027,4.610775037604437,4.476042266421853,4.346061723765454,4.220823393884663,4.100268171633493,3.9843013147543522,3.872802787879838,3.7656352022838386,3.6626498936310936,3.563691556158095,3.468601756810119,3.377221579968325,3.289393597303496,3.2049633140207376,3.1237802093060605,3.0456984628616506,2.9705774392838364
558,HAT-P-58b,9.327578366461783,9.049192058175654,8.779298098888807,8.518310954119249,8.26643571414949,8.023721208213392,7.790100755781972,7.565423424818964,7.349477990578947,7.142011273655884,6.942742144060518,6.751372179525022,6.567593738446987,6.391096033796054,6.221569660974006,6.058709930275588,5.902219275851803,5.751808952349528,5.607200183454721,5.468124890194742
559,K2-329b,3.7678276063070757,3.672825218165403,3.578928780055325,3.486601683059266,3.396184658693095,3.3079218403642265,3.2219814506743574,3.138472224415388,3.0574564491957923,2.9789603226828367,2.9029821797102744,2.82949902697579,2.7584717317405136,2.689849138881677,2.6235713338092492,2.559572223917019,2.497781575837686,2.4381266177945835,2.3805332942009136,2.324927242108141
560,TOI-5678b,3.590512552066877,3.4952078141491154,3.4015784684177977,3.309989581903898,3.220698640568736,3.133879390840358,3.049640600081593,2.96804082248701,2.8891000236566216,2.8128087330825067,2.7391352493148577,2.668031309464613,2.599436546261547,2.5332819867625673,2.4694927927534494,2.4079904005842843,2.348694185025904,2.291522745713459,2.2363948942826957,2.183230404187643
561,TOI-620b,4.675787800037293,4.633840520897404,4.584625490818082,4.529573494229174,4.469898481718994,4.406627616514423,4.340627816150604,4.272628946260427,4.2032439305192515,4.132986086947715,4.062284010218499,3.9914943079326526,3.920912475926074,3.8507821697002287,3.7813030997662556,3.7126377502117887,3.6449170933064767,3.5782454490032616,3.512704616932614,3.448357389876461
562,TOI-5344b,3.2420081368718985,3.2098816714009843,3.173017934314092,3.132386779187014,3.0888077171930597,3.0429713486782966,2.995458146832918,2.9467547646587375,2.897268094328374,2.8473373277188507,2.7972442642467987,2.747222097206607,2.697462888895135,2.648123921719376,2.599333089465285,2.5511934711982223,2.5037872104797967,2.4571788049579433,2.41141789592394,2.3665416340181498
563,HD73583b,3.886886419230669,3.810829157331857,3.733196840806963,3.654776813293782,3.576197327727178,3.4979566585467814,3.420447012599042,3.343974134049213,3.268773362069057,3.195022775914281,3.122853953429184,3.0523607763610014,2.983606638066826,2.9166303445855375,2.8514509467897664,2.7880716976606976,2.7264832930366247,2.666666525082372,2.6085944540229034,2.5522341843916956
564,WASP-77Ab,9.189826161438294,8.938497919687824,8.69243550262289,8.45245025604532,8.219093698905224,7.992716744296625,7.77351603949384,7.561570236094185,7.356868382833044,7.15933215031638,6.968833220511824,6.785206881209444,6.608262638282551,6.437792481851116,6.273577304963907,6.115391866321091,5.9630086049988575,5.816200549826307,5.6747435149139696,5.538417732695891
565,LTT9779b,11.534418180027169,11.231318508245003,10.933199049249922,10.641282603528966,10.3564401706965,10.07926823080836,9.810149664583253,9.549301787265968,9.296814231196407,9.052678826695553,8.81681316995617,8.58907920489167,8.369297862465505,8.15726057907379,7.9527383417031166,7.755488771309055,7.565261648903987,7.381803204779624,7.204859425103473,7.034178577928925
566,TOI-3364b,1.7383048209718206,1.6898633749318697,1.6425381914746053,1.5964674148040778,1.5517420170637426,1.5084167606949115,1.4665187442319216,1.4260540657756136,1.3870130190539376,1.3493741442658924,1.313107384060927,1.278176539395787,1.244541176969169,1.2121581065996396,1.1809825210636729,1.1509688708370063,1.1220715305647049,1.0942453019114107,1.0674457879335701,1.0416296666721083
567,TOI-1634b,2.4557245093445768,2.4399809246728963,2.4198173540529195,2.396025758764365,2.3692852577234724,2.3401764954341497,2.309194642602159,2.2767609822066475,2.243233122698552,2.208913929204929,2.17405928749265,2.1388848235343807,2.1035717001203196,2.068271605173333,2.0331110368797,1.9981949800933674,1.9636100577092392,1.92942723041339,1.8957041087131254,1.862486932567375
568,TOI-4641b,10.259768512239104,9.931178892122768,9.61504863515571,9.311410908703039,9.020128422087321,8.74094324069618,8.473514155114174,8.217444659018986,7.972303829549738,7.7376418368489075,7.513001385690274,7.297926074635887,7.0919664197306584,6.894684110188668,6.705654927933556,6.5244706601877756,6.350740256355931,6.1840904211197865,6.024165790396605,5.870628802204083
569,TRAPPIST-1d,4.172421971626994,4.246495494387098,4.305964078025146,4.352235897482806,4.386640945654202,4.410420807303679,4.424724039642039,4.430605504734868,4.429028409444511,4.420868128562725,4.406917133041528,4.387890532769494,4.364431884836956,4.337119024055207,4.306469750934647,4.272947269924007,4.236965312551304,4.19889291011451,4.159058801747191,4.117755478320036
570,TRAPPIST-1h,3.2447127222165575,3.3023165080544956,3.348562662258149,3.3845462617826785,3.4113015847747756,3.429794158189282,3.4409171654624404,3.445490927354634,3.44426448832532,3.4379185896185147,3.4270695017354975,3.412273334813022,3.394030555460812,3.3727905209050277,3.3489559022837008,3.322886913730976,3.2949052964229977,3.265298030093738,3.2343207609976328,3.2022009466774968
571,TOI-244b,2.779490076826735,2.7674209750175702,2.7498231586735655,2.7276236989299014,2.701624094562586,2.6725150513508664,2.6408901688212834,2.6072583631555344,2.5720549836436906,2.5356516576773167,2.4983649432363717,2.460463889947173,2.422176618059838,2.383696024457755,2.3451847196023685,2.3067792914420515,2.2685939832478788,2.2307238630035258,2.1932475529198356,2.156229579177198
572,TOI-544b,6.060391275188495,5.968312007543295,5.87074565171185,5.769221379262188,5.664997546991057,5.559106209393545,5.45239067678764,5.345537068394869,5.239100740161199,5.1335283737825605,5.029176413781941,4.9263264431146885,4.825197999410754,4.725959255550115,4.628735920163406,4.53361865536278,4.4406692596277075,4.3499258222414845,4.261407020924142,4.175115705336943
573,HD110067b,6.82321460679473,6.651922785925195,6.482537160203172,6.3159086025027475,6.1526644729090885,5.993255952324742,5.837995641697467,5.687087431232987,5.540650233964633,5.398736848428548,5.261348952287176,5.128449020112588,4.99996979348381,4.875821801186127,4.755899324394683,4.640085120489912,4.528254154979207,4.420276540254972,4.316019839737311,4.215350864085937
574,HD110067c,5.198539643008274,5.06803410088058,4.938980869959949,4.812028221863502,4.687654136027784,4.566202362714689,4.44791106949083,4.332935598284956,4.221366547759638,4.113244144596738,4.008569666990656,3.907314524689445,3.8094274741681806,3.714840348194347,3.6234726006421534,3.5352349055207295,3.4500320002882963,3.367764924862817,3.2883327771255053,3.2116340814368844
575,HD110067d,8.402544644783397,8.191604896426481,7.983012559187589,7.777815452565817,7.576786148058294,7.380480258802663,7.189282741680824,7.003444680185667,6.823112511462881,6.648351255020521,6.47916297683986,6.315501465699109,6.157283895259437,6.004400084921315,5.856719845734691,5.7140987976086635,5.576382965039483,5.443412396085942,5.315023999838651,5.191053758390737
576,HD110067f,9.989915678180523,9.73912613901747,9.491127473348394,9.247165450030758,9.008158591302522,8.774767474242347,8.547449780059017,8.32650402581233,8.112104312896491,7.904327944013293,7.703177375439917,7.508597665937899,7.3204903419881004,7.138724408166494,6.963145080810725,6.793580704190923,6.629848214442039,6.471757442219809,6.319114486212008,6.171724342984715
577,TOI-1442b,3.771455553130998,3.7624625498986055,3.745320765881222,3.721320630692557,3.6915861969309174,3.6570931036568926,3.6186856586503104,3.5770926586102116,3.532941774457934,3.486772460989822,3.439047430842158,3.39016277913919,3.34045686905605,3.2902180978859015,3.23969166350048,3.1890854459902265,3.138575111178182,3.088308533194749,3.038409623373303,2.9889816429935996
578,TOI-622b,10.731655313964389,10.395272203541886,10.070892007489492,9.758690773115124,9.458645869425283,9.170591111346802,8.894258437625329,8.629309383657203,8.375358797266857,8.131992649989062,7.898781348844787,7.675289616553978,7.461083753741794,7.255736904225969,7.058832798469654,6.869968339243529,6.688755308866414,6.514821412666385,6.347810823702378,6.187384355692717
579,K2-138f,7.703519111388126,7.5054292541589,7.31009925778336,7.1184156871010815,6.931021613433412,6.748369148737318,6.570761012286212,6.3983834251651395,6.2313321482767305,6.0696330971862125,5.913258664261192,5.762140639623047,5.616180434353767,5.475257161525727,5.339234014366111,5.207963289431482,5.081290330680603,4.95905661358973,4.841102143655009,4.7272673082012835
580,TRAPPIST-1c,3.732716752763091,3.7989841344476436,3.8521856993704446,3.8935812238032437,3.924360541082822,3.9456343931910216,3.9584302981428974,3.963691952748325,3.9622810575773544,3.95498073719705,3.9424999490471904,3.925478442098349,3.904491953020685,3.8800574222615243,3.8526380826033835,3.822648324301492,3.790458278329242,3.7563980861051216,3.7207618430201275,3.6838112161780354
581,TOI-122b,2.53967908804655,2.530064405242195,2.5152723056156394,2.4961565494933873,2.4734568453731076,2.4478119657646595,2.419771978822741,2.38980941067377,2.3583292774290068,2.3256780020162107,2.2921512752129485,2.2580009436388155,2.2234410174452814,2.188652892073903,2.153789875094046,2.118981102992386,2.0843349252957224,2.049941825471215,2.0158769402138774,1.9822022313205272
582,TOI-5126b,4.657916450905118,4.517263310228427,4.381076173166326,4.249531974539213,4.122707245595918,4.0006040638362075,3.883169899523168,3.7703127880740146,3.661912917677491,3.557831463637673,3.4579173052528174,3.3620121123627835,3.269954175559332,3.181581267787842,3.0967327591451754,3.0152511561834707,2.936983198256781,2.8617806136057538,2.789500614851175,2.720006195763909
583,TOI-500b,2.892635917996458,2.840079383282893,2.7858767017735544,2.730663048420031,2.6749510131549314,2.6191522800021114,2.5635955828421166,2.5085415410160454,2.454194897584754,2.4007146052886488,2.3482221344410714,2.2968083148042404,2.246538970138074,2.197459559031351,2.1495989979379257,2.102972811067823,2.0575857259624897,2.013433812339739,1.9705062443537755,1.9287867521189448
584,TOI-1107b,1.475009479905816,1.4293606155106646,1.3852797336441376,1.3428021538618011,1.301934305723529,1.262661534890175,1.2249540298118087,1.1887713174787042,1.1540656680272936,1.1207846661146852,1.0888731452275804,1.0582746344500968,1.0289324319119826,1.0007903923565127,0.9737934958984862,0.9478882495128255,0.923022960922862,0.8991479154606744,0.8762154794838745,0.8541801485535089
585,K2-370b,4.213200789093736,4.104286652003838,3.996956705924625,3.8916866430465547,3.7888200977106603,3.688597260493139,3.5911774983743188,3.496657239910885,3.4050841200733526,3.316468169102596,3.2307906634042927,3.1480111254450205,3.068072856573162,2.9909073057502975,2.916437513605213,2.844580821262225,2.775250994091592,2.7083598795703976,2.643818694015947,2.5815390136507235
586,HD28109d,4.203141398132265,4.076830859813506,3.954466184871591,3.83621827248768,3.7221658632126466,3.612319171500106,3.5066379840118755,3.4050455149604284,3.307439003845094,3.213697808513726,3.123689569866143,3.0372748901820175,2.954310864724053,2.8746537281662015,2.7981608176575774,2.724692008534774,2.65411074349937,2.5862847489661465,2.521086511352832,2.458393569881494
587,HD110082b,2.5806728054421186,2.5021304557564004,2.42614744072865,2.3528103927576174,2.2821519043614606,2.2141646830660453,2.148812352921456,2.0860376925717503,2.0257689108307217,1.9679244176605355,1.912416440098955,1.8591537505134874,1.8080437121391615,1.7589937993375997,1.7119127137560965,1.6667111898327014,1.6233025618284338,1.581603148223626,1.5415324967222066,1.5030135233834148
588,TOI-3714b,4.202532923222475,4.167988522597181,4.126603715120438,4.079686198522856,4.02834903851642,3.9735370089876554,3.916050014219616,3.856563669161248,3.7956472267491086,3.7337790954693837,3.6713602083776533,3.608725501421459,3.546153743614025,3.4838759403783937,3.422082507913643,3.360929392937153,3.3005432898720852,3.241026087119069,3.1824586557347136,3.124904077675465
589,TOI-3629b,3.783187474617245,3.7402450082654313,3.6923281119215825,3.6405255205895832,3.585751176566999,3.5287701985706,3.47022138696063,3.4106365755452313,3.3504571781402746,3.2900482787858993,3.229710594972436,3.169690613722221,3.110189167127967,3.051368680581405,2.9933592954167714,2.9362640390186625,2.880163189966537,2.8251179635247277,2.77117362355526,2.7183621104587896
590,TOI-1194b,3.7945114093179555,3.6947272243337808,3.5965909012346793,3.5005035278878123,3.4067506048379714,3.315527452690917,3.2269592379777357,3.1411167609801205,3.058028905432719,2.9776924572829513,2.9000798479797956,2.8251452587218555,2.7528294288366326,2.683063438443801,2.615771678367433,2.5508741754391604,2.488288406158739,2.427930704034703,2.3697173441649717,2.3135653714548603
591,TOI-5398b,20.624259372662948,20.01678927027785,19.426990567666657,18.855926252197175,18.304176302369545,17.771957852959456,17.2592177042193,16.765703533327997,16.29101868312037,15.834664269664145,15.396071484490756,14.974626305702603,14.569688326037742,14.180605018135212,13.806722459474681,13.447393310366873,13.101982661703024,12.769872232628606,12.450463292524722,12.143178599551785
592,TOI-5398c,4.598073678057333,4.4626413099168305,4.33114869043283,4.203832807229844,4.080822963563185,3.962167568526178,3.8478547615058063,3.7378282884130853,3.6319997165514795,3.530257822286918,3.432475792665786,3.338516734630543,3.2482378726409245,3.1614937290422738,3.078138515136246,2.9980279098331857,2.921020363378106,2.8469780332006884,2.775767435356164,2.7072598767137634
593,TOI-1670c,3.907592263718952,3.789221848230439,3.6746497442842543,3.5640174587011857,3.4573832314674595,3.3547436709512644,3.2560502858405957,3.1612221116724943,3.070155344292224,2.982730676135909,2.898818867095659,2.81828495711857,2.7409914329317355,2.6668005890801405,2.595576268318922,2.527185124186949,2.461497516192158,2.3983881231186963,2.3377363407490663,2.2794265154433226
594,K2-3b,2.675380336944956,2.645993122978482,2.612987543745102,2.5771415256599606,2.539109216575759,2.499439187377439,2.4585902498110226,2.4169450903226757,2.3748219517471396,2.3324845992063215,2.290150795704959,2.247999494203016,2.206176931005152,2.1648017828490103,2.1239695286109104,2.0837561368557957,2.044221182858161,2.0054104832701714,1.9673583232175271,1.9300893390952085
595,GJ367b,4.643734917729562,4.616197444641335,4.580094157287001,4.53693540121179,4.488018818048387,4.434455963059513,4.377196511280095,4.317049917033371,4.254704570803513,4.19074459915611,4.125664505186645,4.059881867328793,3.9937483155274864,3.9275589938194493,3.861560702458792,3.7959588941741482,3.730923679974187,3.6665949813354275,3.6030869482705374,3.5404917470104222
596,K2-174b,1.573032103911672,1.5442115296293981,1.5145236114592788,1.4843109207008238,1.453849596587625,1.4233611385261016,1.3930221640394786,1.3629724643176135,1.3333216442881373,1.3041545909439052,1.2755359745425043,1.247513953060039,1.220123220982028,1.1933875188100411,1.1673216990440485,1.141933427314191,1.1172245832446934,1.0931924140510723,1.0698304843723419,1.0471294580588781
597,TOI-628b,0.8762678181113277,0.849393836844493,0.823417288509023,0.7983637635790072,0.7742410395172573,0.7510438111933344,0.7287572924767881,0.7073599564764138,0.6868256175315469,0.6671250094428177,0.6482269776785414,0.6300993754730424,0.6127097326340861,0.5960257498398469,0.5800156589873999,0.5646484808228027,0.5498942039372893,0.5357239037295384,0.5221098157138547,0.5090253742997973
598,TOI-712b,1.3784818978995486,1.3509897214918332,1.3230005683686807,1.2947871112449283,1.2665661948540645,1.238509146802764,1.210750227328071,1.1833935431078293,1.1565186991944436,1.130185417305538,1.1044373089784172,1.0793049584189378,1.0548084417445802,1.030959386057383,1.0077626526730215,0.9852177132088776,0.9633197744985058,0.9420606979389754,0.9214297504563906,0.9014142174335613
599,WASP-193b,46.127041852093235,44.750356887479526,43.41566856147044,42.12502650233432,40.8794449291614,39.679165313856345,38.52385790571321,37.41277631075058,36.344875973534094,35.31890486308641,34.333472726303164,33.38710379574538,32.47827671222288,31.605454561673618,30.7671072664836,29.96172806527982,29.187845425813396,28.44403143523654,27.728907479915573,27.041147847055086
600,TOI-1064c,8.387321339759422,8.211538456690317,8.033753817916791,7.855515668369224,7.678043047270714,7.502288138254309,7.328987058968002,7.1587011871516735,6.991850766937352,6.828742231601342,6.6695904181293395,6.514536631383684,6.363663336244345,6.217006109277098,6.074563361954231,5.93630425047614,5.802175108721494,5.672104677354441,5.5460083507841755,5.4237916221744085
601,TOI-1842b,11.761709861966644,11.402087753479117,11.054359620797625,10.718889420917277,10.395799141253914,10.085032701647117,9.786404651599861,9.499637257061835,9.224388708142682,8.960274526757381,8.706883759675904,8.46379116859023,8.23056634508122,8.006780462579117,7.792011212903532,7.58584634925287,7.387886161197784,7.1977451332658795,7.0150529817595375,6.839455220511879
602,Kepler-1517b,4.729081786686858,4.563925888039723,4.406482155732507,4.256487498655624,4.113642060692638,3.97762559194322,3.848109130503275,3.724763249338012,3.6072637869231943,3.4952957361975527,3.3885557883014163,3.2867538972503088,3.189614135988023,3.09687504376416,3.008289612694509,2.923625022781124,2.8426622060237197,2.765195298948176,2.691031027006807,2.6199880524735355
603,TOI-1231b,5.050311366680325,5.017676282577387,4.975975385622902,4.926835876186417,4.871652816837391,4.811618743425379,4.747750444177305,4.680912815039037,4.611839880968709,4.541153173087444,4.469377699923484,4.396955767038566,4.3242588960072785,4.251598079434705,4.179232588820759,4.107377529985639,4.036210318502313,3.9658762263255234,3.896493131186732,3.828155582621414
604,Qatar-6b,8.642980965204744,8.439373147525146,8.236477424387674,8.035574323188957,7.837638012043566,7.643398380666378,7.453390830306091,7.267996195936844,7.087472757330663,6.911981911348797,6.74160876525657,6.576378658794467,6.416270420528162,6.261227002347481,6.111164007007062,5.965976520798299,5.8255445815134115,5.6897375465505515,5.558417573899606,5.431442387131522
605,TOI-559b,0.6843731648062134,0.6644807760771119,0.6451386128397766,0.6263867059256893,0.6082484143538801,0.5907344985808044,0.5738462664385017,0.5575780029275703,0.5419188462758159,0.5268542352685895,0.5123670241883858,0.49843833972649443,0.48504823737065456,0.4721762018208635,0.45980152601739177,0.4479035956782235,0.4364621003024022,0.42545718699454527,0.41486956989376356,0.4046806052112284
606,Kepler-63b,4.411665915136758,4.292095647333146,4.174909706331035,4.060515756424887,3.9491944157929506,3.841127959754341,3.736422819836878,3.635127224299126,3.5372450318405666,3.4427465799105925,3.351577189220164,3.2636638259759803,3.178920314303824,3.0972514064240175,3.0185559519881386,2.9427293563816423,2.869665477478567,2.7992580787809516,2.7314019321331786,2.6659936437635325
607,K2-399b,3.364211432837695,3.2707697020645963,3.179446998449048,3.0905159684832437,3.0041572781597594,2.9204809132526757,2.8395427953472625,2.761357746828325,2.685909607857833,2.6131591293596,2.543050127188646,2.4755142751126407,2.4104748309327846,2.3478495255169314,2.287552794431905,2.229497492945047,2.173596204871467,2.11976223211848,2.067910333315463,2.0179572654595512
608,MASCARA-1b,6.854107384172569,6.6119212839275425,6.381325801173794,6.161879751084712,5.953097963389388,5.754473472067782,5.565493171926483,5.385648715758276,5.214443945639079,5.051399804231285,4.896057419297491,4.747979870372065,4.606753011715775,4.471985626722336,4.343309116104677,4.220376868440496,4.102863421910789,3.990463496628766,3.882890955129651,3.7798777324016584
609,HD152843b,4.836721104325951,4.687055288854371,4.542528009381095,4.403255496762694,4.269259189700473,4.140491340239128,4.016854455344767,3.8982160452502517,3.784419792901218,3.6752939903476474,3.5706578854409408,3.470326429243554,3.3741137987838337,3.281835981955178,3.1933126445560114,3.1083684485329974,3.0268339515537317,2.948546188198662,2.8733490101414247,2.8010932450407506
610,WASP-189b,23.557239920843717,22.690882351076635,21.86939500830755,21.090521829525045,20.35197252332375,19.65147902216176,18.986832998682296,18.35590991067794,17.756683495942248,17.187233536431833,16.64574892155575,16.130527472564427,15.639973580353965,15.172594412675323,14.726995231911049,14.301874208602811,13.896017002552037,13.508291300933529,13.13764144303984,12.783083217934845
611,K2-403b,2.0016038718348055,1.9481498559769241,1.895672510286191,1.8443700115909716,1.7943812296786887,1.7457989427606981,1.6986802249944082,1.653054613275991,1.6089305294972032,1.5663003313009756,1.5251442835139455,1.4854336792206522,1.4471332900813911,1.4102032869574699,1.3746007418038908,1.340280798251626,1.3071975798713287,1.2753048906568845,1.2445567509113895,1.2149078027800038
612,TOI-2193Ab,10.870661787478268,10.552370419371721,10.243134621051265,9.943548775177229,9.653948048583732,9.374472349337793,9.105115636459686,8.845763935343685,8.596224633344601,8.35624903396088,8.125549692084041,7.903813703875505,7.690712857564774,7.485911346427846,7.289071587613238,7.099858569110657,6.917943053467997,6.743003894382784,6.574729666090219,6.412819761793261
613,TOI-1260b,1.9840945915636754,1.9526123153636943,1.919481812193154,1.8851898175592408,1.8501352644560902,1.8146439593931882,1.7789809121499605,1.743360654455985,1.7079558526048026,1.6729044831637416,1.6383158045798014,1.6042753232917148,1.5708489221810138,1.5380862922411143,1.5060237851644125,1.4746867848648388,1.444091679385323,1.4142475007809736,1.3851572890259327,1.3568192264077288
614,TOI-1260d,2.212860944091536,2.1777487575404213,2.1407983032445856,2.1025524373755697,2.063456089951221,2.0238726330119845,1.984097631997726,1.9443703541730561,1.9048833742765807,1.8657905775909556,1.8272138200756722,1.7892484670724562,1.7519679977672538,1.715427832531185,1.6796685144112882,1.644718354089919,1.6105956291533905,1.577310413053885,1.5448660962749408,1.513260651521612
615,GPX-1b,0.21551843333250573,0.2082515231355577,0.20129835927146564,0.19465235456141528,0.1883044205755929,0.18224384722219278,0.1764589465323949,0.17093752131951534,0.16566720364311194,0.16063569643681663,0.1558309431301276,0.15124124378956172,0.146855331628982,0.14266242026094197,0.1386522294659618,0.13481499531523242,0.131141469025881,0.1276229078329869,0.12425106033756,0.12101814816715527
616,WASP-184b,4.221259548030046,4.096925921134586,3.976209178786335,3.8593268873713034,3.746397753687011,3.6374662196806087,3.532521396721458,3.4315116407675372,3.334355766220104,3.2409516642700904,3.15118291434037,3.064923841818776,2.9820433716824266,2.902407948233493,2.825883730220621,2.7523382237299803,2.6816414790703313,2.613666949929713,2.5482920914304628,2.4853987568996327
