,Planet Name,RSM Estimate 1.1-1.1566667um,RSM Estimate 1.1566667-1.2133333um,RSM Estimate 1.2133333-1.27um,RSM Estimate 1.27-1.3266667um,RSM Estimate 1.3266667-1.3833333um,RSM Estimate 1.3833333-1.44um,RSM Estimate 1.44-1.4966667um,RSM Estimate 1.4966667-1.5533333um,RSM Estimate 1.5533333-1.61um,RSM Estimate 1.61-1.6666667um,RSM Estimate 1.6666667-1.7233333um,RSM Estimate 1.7233333-1.78um,RSM Estimate 1.78-1.8366667um,RSM Estimate 1.8366667-1.8933333um,RSM Estimate 1.8933333-1.95um
371,K2-140b,0.17944776053246925,0.17296296445813644,0.16666886750046755,0.1605959988686712,0.1547620402855033,0.14917562414376664,0.1438379630326755,0.1387461492434179,0.1338945316198962,0.12927470726286233,0.12487741370680121,0.12069299221811179,0.11671081151212136,0.11292055510984367,0.10931233806033637
372,WASP-50b,0.88926547309868,0.8584519732968318,0.8283570297074911,0.799168779646917,0.7710056497289456,0.743936131851217,0.717987652545349,0.6931636696318976,0.6694511095672052,0.6468207843132691,0.6252372305373094,0.6046613567880071,0.5850478208819196,0.5663516949672818,0.5485292400260154
373,TOI-431b,0.32521801923163346,0.31564351910768235,0.306051636695675,0.2965544896000074,0.2872321739828407,0.2781408579802264,0.26931678738392306,0.2607833140510031,0.2525542764127964,0.24463464815319325,0.23702466650674808,0.22972120609927194,0.22271708562353296,0.21600385015993567,0.2095722903097381
374,TOI-172b,0.12138062039070842,0.11693863252496618,0.11263525149953194,0.10848954106512425,0.10451214077952678,0.1007077914091479,0.09707640125071292,0.09361524484855832,0.09031986726239004,0.0871840583316236,0.08420111253077403,0.08136412716192497,0.07866560243613019,0.0760983000588449,0.07365531379653245
375,TOI-2076c,0.037509345878078165,0.03627960997467897,0.03506840410253746,0.0338855330241119,0.03273756670886174,0.031628717329456754,0.030561250023638145,0.029536239738347632,0.028553914808771015,0.02761369689825108,0.026714639193992317,0.0258555557403942,0.02503492248007985,0.024251173065321048,0.02350274158982309
376,WASP-90b,0.7391220948848751,0.7083113995720227,0.679013468285334,0.6512297762334202,0.6249308454142934,0.6000679376656787,0.5765766158413935,0.5543875460823139,0.5334299342916881,0.5136298391387714,0.4949163732102766,0.4772224108108096,0.4604814095663661,0.4446317762040205,0.42961670211995795
377,TOI-269b,0.030354291355899864,0.03009398361822292,0.029742286124221314,0.029320403248507137,0.028845681002019695,0.028332261908600644,0.02779142995660059,0.027232326616409678,0.02666234508319814,0.026087251440179437,0.02551167934597117,0.024939345068275564,0.024373032379143365,0.023814948681049622,0.023266837245186734
378,HAT-P-50b,0.5619201865293192,0.5389788744414805,0.5171001070036277,0.4963004176858203,0.4765699657511638,0.45788197155492516,0.44019585007510303,0.4234657894148591,0.4076436524892097,0.39267790728558283,0.3785185411237119,0.36511774868083685,0.3524276166164964,0.34040355685651913,0.32900426035356184
379,TrES-1b,0.6264861397871808,0.6057020355756022,0.5852683211699682,0.5653423407717939,0.5460284019594015,0.5273922850127443,0.5094679834111532,0.49227022553255934,0.4758001126635371,0.4600457107363931,0.44498929002136817,0.43060942483155157,0.41687930093358405,0.4037716055347516,0.39125920626918953
380,WASP-106b,0.13474179372437883,0.1294268824290543,0.12433334898828807,0.11947095728039284,0.11484209858493834,0.11044424938450309,0.10627087678393263,0.10231362966940785,0.09856314117150024,0.09500885086272301,0.09164025792867311,0.08844714238954668,0.08541904771071752,0.08254614738562857,0.07981926371476511
381,K2-266b,0.17312815801808665,0.16924319718878253,0.16516186489207937,0.16096981927532264,0.15673250659753496,0.1524996600225141,0.14830766872496554,0.1441836530934991,0.14014757801310732,0.13621283738748613,0.1323887498468203,0.12868152196999053,0.12509402528017605,0.12162749565118422,0.11828195735742618
382,TOI-201b,0.0247642167874007,0.023736906473990328,0.022759371641914185,0.021831822498002054,0.020953402350074476,0.02012258515326714,0.019337299322709042,0.01859529350977028,0.01789425477342355,0.017231754288380904,0.016605457201666972,0.01601314791266934,0.015452624636553166,0.014921846867651734,0.014418930690117796
383,WASP-88b,0.7713246314991781,0.7391672600888048,0.7085893441795093,0.679592284767158,0.6521452067736336,0.6261971565542602,0.6016808143437596,0.5785237638459242,0.5566520758148799,0.5359885456342413,0.5164591628453021,0.497993848436808,0.48052313706070865,0.4639827320000887,0.4483133328673842
384,HATS-39b,0.2819212127110118,0.2699517311476272,0.2585989993064295,0.24785651305446132,0.23770728309236105,0.22812803614837807,0.21909037245725446,0.21056471510255625,0.20252148641832884,0.1949303657840741,0.18776256296058633,0.1809910191853555,0.174589148368058,0.16853245026949903,0.16279841186247598
385,WASP-168b,0.4433737109076149,0.4260426311386161,0.4094119068651138,0.393518489635678,0.3783742132250513,0.3639740369851406,0.3502991490771087,0.33732428573033424,0.3250204590836325,0.3133544366543849,0.3022929268803804,0.29180335371170035,0.28185218542309903,0.2724078224069787,0.2634406839536144
386,HD2685b,1.1085508906272592,1.0601932816183834,1.014499049433366,0.9713997612906239,0.9307938955293421,0.892561730069387,0.856568637288515,0.8226795549633709,0.7907627845822883,0.7606864660430361,0.7323269567937337,0.7055692039401549,0.6803015115314396,0.6564215703242616,0.6338358534899786
387,K2-237b,1.2596533368446066,1.207641538244938,1.15811744114326,1.1110995271867001,1.0665505697225979,1.0243981326354759,0.9845410845292218,0.9468683898040192,0.9112652659786119,0.8776105298499789,0.8457873730765544,0.8156847238646495,0.7871919349271449,0.7602063419912835,0.7346330650469768
388,HD149026b,1.4011404684865707,1.3449485179219385,1.2912238283418072,1.2400393836674408,1.1913966288791833,1.145250082628843,1.1015160044367867,1.0600945254819318,1.020877471520416,0.9837461287653407,0.9485839077443231,0.915278367153385,0.8837156478884319,0.8537892705537545,0.8254001833532195
389,HAT-P-39b,0.5120099084711593,0.490666504727393,0.470371033626873,0.4511245170865888,0.4329065348955844,0.41568332480784115,0.3994102494656784,0.3840392794256389,0.36952137369808286,0.35580531111907937,0.3428419860560947,0.33058489872053853,0.31898795340635705,0.308008482783956,0.2976071339937186
390,TOI-270c,0.03059240721576006,0.030335590976748563,0.02998599057638755,0.029565034182006237,0.02909026333372321,0.028575989792621024,0.028033641142337234,0.02747248156121566,0.02690000878901376,0.026322075954893095,0.025743390504309814,0.025167731228610338,0.024597933119590458,0.024036246894742434,0.023484452490475097
391,HAT-P-30b,0.9396153669672488,0.901121907282376,0.8644290667276259,0.8295603055714171,0.7964957495313987,0.7651878211155113,0.7355663650607637,0.7075528942855018,0.6810653639056287,0.6560163249777481,0.6323210877000061,0.6098988312113766,0.5886687045422228,0.5685555364866817,0.5494897368353757
392,LP791-18b,0.01765743639497494,0.017774324397081938,0.017808913948470985,0.01777518315102615,0.017685223994095084,0.017549420713432833,0.01737650737738062,0.01717390634258293,0.016947910156741606,0.016703713912515843,0.016445701857535303,0.016177572854688203,0.015902323247229882,0.015622475070668102,0.015340152851786144
393,HAT-P-12b,0.34701486109529833,0.33758053602813626,0.3280035962317394,0.31842167166486274,0.3089358178283345,0.29961937476318634,0.2905224676970751,0.281679775376918,0.27311437838752683,0.2648386342399397,0.25685879482163226,0.2491766365565029,0.24178882601279633,0.23469003673716293,0.22787360386233504
394,TOI-421c,0.02501252777197412,0.024161768236891347,0.023328519961061854,0.02251850711973165,0.02173542397020832,0.020981501480086054,0.020257765587675232,0.019564526525375506,0.018901595032923997,0.018268299330709878,0.01766376725482841,0.017087004816420445,0.01653682514790852,0.01601203935125864,0.015511480600658442
395,TOI-700c,0.0046986191761688055,0.004664039579596123,0.0046146193739232426,0.004553698420937824,0.004484021828681421,0.0044078379645194656,0.004326949653830594,0.004242824063952197,0.004156653301780618,0.004069372835803834,0.003981738412064409,0.0038943596368001252,0.003807697700649071,0.003722121117384211,0.003637923474620674
396,TOI-451d,0.012288253603084495,0.011847535174399262,0.011419298439421362,0.011005728697223436,0.01060811572298374,0.010227116409635742,0.009862868460339555,0.009515218286842188,0.009183816895207619,0.008868120510153229,0.008567521341163406,0.008281380213613963,0.008008987708155203,0.007749653046840706,0.007502712587946906
397,NGTS-2b,0.7514846003837842,0.7199593385000825,0.6900084689921976,0.6616270519663132,0.6347798754968689,0.6094131108132015,0.5854577515453353,0.5628404417733108,0.5414868480453723,0.5213198545117314,0.5022657840954801,0.48425505540197505,0.4672189088508829,0.4510937979608941,0.43582118937833675
398,WASP-89b,0.2398700822694416,0.23213310421434993,0.2244934996266453,0.2170172595828272,0.20974918676697465,0.20271857196273568,0.1959418805817847,0.1894276526760654,0.18317875096769765,0.17719265443743387,0.17146430097856255,0.1659869453877406,0.1607515468255072,0.1557486866086594,0.15096885934238904
399,WASP-161b,0.3659396245701464,0.35074673108460047,0.33629161791914813,0.3225769938836644,0.3095898758616916,0.29730744911724233,0.28569888578802793,0.2747307404520898,0.2643686888550284,0.25457672013462085,0.24532023270318062,0.23656640394151562,0.2282826295601812,0.22043869971972904,0.2130067277086299
400,WASP-68b,0.6907584181544766,0.6641665730383286,0.638593341491569,0.6141086619170024,0.5907411599233426,0.568491381468466,0.5473369393818726,0.5272441929884655,0.5081727198427327,0.4900746689404825,0.47290144004907975,0.4566050099565561,0.44113540890302455,0.4264453129838224,0.4124902436409372
401,TOI-904b,0.017332613080540942,0.017091566766859335,0.01681011920680482,0.016499265681137187,0.01616780294177135,0.015822747747539723,0.01546956134615051,0.015112567296715848,0.014755178488009979,0.014399967725413642,0.01404894169540411,0.01370365666203926,0.013365206986785247,0.013034417317579955,0.01271189960185524
402,KELT-8b,2.577869735791782,2.481459336817553,2.3883532935521576,2.2988964449570126,2.213264921282664,2.1315180602551393,2.0536196534606947,1.9794833657951991,1.908990902301156,1.8419906905310153,1.7783238761353677,1.7178300797003234,1.660338518945517,1.605685783976816,1.5537170200457584
403,Qatar-5b,0.35610836511652233,0.3428081805270821,0.3299613162807727,0.31761593494464707,0.3057968034070557,0.2945124799997439,0.2837582619717494,0.27352247107299116,0.26378897230402437,0.25453699870575075,0.24574474909194977,0.23739018836023662,0.22944982448564016,0.22190116801885204,0.21472289823578009
404,HATS-13b,0.2871380242257989,0.27690096227793476,0.26694504704133615,0.25732306145612827,0.24806657849597505,0.23919214387043078,0.23070397041766819,0.2225992985808786,0.2148706658668096,0.2075059429708854,0.2004914109997648,0.19381254037557724,0.1874530936966122,0.18139721601038197,0.17562964243703177
405,TOI-1518b,4.712782428124854,4.496600900462968,4.293726529852539,4.1035043194013,3.92520958863304,3.758096519050978,3.601400933087338,3.4543925115099583,3.3163837326820755,3.1867096169094316,3.064758561277235,2.9499703538160595,2.841811510421142,2.7397982781763788,2.6434922485669614
406,KOI-94d,0.022143803468498324,0.021252752752239343,0.02040123102580256,0.01959029863418555,0.01881990215298101,0.018089260228508278,0.01739699807924736,0.016741495098436816,0.01612100677487055,0.015533628120274314,0.014977492609642434,0.01445080326348871,0.013951744075447458,0.01347861835391164,0.013029848999544097
407,WASP-8b,0.35184050370833597,0.33908519902264517,0.32671081628781196,0.3147760580103443,0.3033146298478224,0.29234265609016125,0.28186184870909203,0.27186595265969754,0.2623434258233244,0.25327740813458127,0.24464941696572062,0.23644024445329437,0.2286288202309615,0.2211947266333291,0.2141184214362549
408,WASP-3b,2.174675368637448,2.08438831300591,1.9984856765021377,1.9169835568147071,1.83980479896593,1.766813821452568,1.6978274230351664,1.6326468470597757,1.571068114220582,1.5128772221799833,1.4578685435191228,1.4058470227241977,1.356618901753153,1.3100046521009354,1.265838550952624
409,WASP-186b,0.3315017915863119,0.3178120011421283,0.30477724043437016,0.29240231272962824,0.28067737176218965,0.2695833142475004,0.2590934925376057,0.24917865841245507,0.23980858236050148,0.23095135433375344,0.22257621876303166,0.21465393232284552,0.20715536556964662,0.20005349165891675,0.19332333373057073
410,WASP-175b,0.29834622114706577,0.2862561430404938,0.27471390625564035,0.2637311392337124,0.25330494703944273,0.24342301931179797,0.23406537118816426,0.22520896476030466,0.2168293026273916,0.20889989893792726,0.20139492542183313,0.19428960437313503,0.18755899795427447,0.18117985227246658,0.17513058745404006
411,WASP-164b,0.5764759933700084,0.554702296067837,0.5337049898107339,0.5135549032976799,0.49428621929493766,0.47590789838132885,0.4584082796325072,0.4417651015862876,0.42594945476342194,0.41092540537031647,0.39665572859368103,0.38310313551513125,0.37022824741373417,0.3579935228835452,0.3463634893833514
412,HAT-P-38b,0.14032068739420048,0.13554186098062349,0.130862294962682,0.12631393910687896,0.12191738117593902,0.11768502189529279,0.1136225205423811,0.10973153691037701,0.10601094164214492,0.10245690948689781,0.0990645000570733,0.09582809700405163,0.09274100838564774,0.08979653605158423,0.08698810998450765
413,HD332231b,0.15213651283992038,0.14610254573599224,0.1403244108074386,0.13481212015786703,0.12956754254523395,0.12458714531037007,0.11986299038482855,0.11538518524477544,0.11114277054788477,0.10712350576789172,0.103315271129512,0.09970630758888988,0.09628462607073411,0.0930389783294148,0.08995887291823712
414,WASP-144b,0.200022837830289,0.19344133510439376,0.18696261439044462,0.18063833943283442,0.17450301971435847,0.16857867389492034,0.16287700871979266,0.15740344349439825,0.15215893256523608,0.14714017103415294,0.14234192383479563,0.13775770956970484,0.1333792689553567,0.12919813735595115,0.12520586928990013
415,TOI-125c,0.010751587597405122,0.010386354921203886,0.010028570987721048,0.009680708821728258,0.009344366909516639,0.009020513055546605,0.008709595644308493,0.008411754216164951,0.008126912607394227,0.007854786396622767,0.007595004335347059,0.007347142234880075,0.00711069250221391,0.006885146273720763,0.006670003842810495
416,WASP-75b,0.7334695773372566,0.7043281450819229,0.6764292103763742,0.6498194724254104,0.6245066519254836,0.6004726584434118,0.5776783512738305,0.5560753198713825,0.5356101346065525,0.5162232921192934,0.49785595401800004,0.48045108864554076,0.4639506127198142,0.4483000602092032,0.4334486512103397
417,HAT-P-40b,1.009861488855536,0.9698663995509947,0.9315592077285332,0.8950081456841069,0.8602270736832038,0.8271937388358728,0.7958564326729135,0.7661503007520737,0.7380032669903613,0.7113346346078908,0.6860644147932572,0.6621149368333198,0.6394069382418458,0.6178660225003593,0.5974227742241416
418,WASP-66b,0.4782900189105108,0.45791276811238113,0.43859480887503005,0.420322790686289,0.40306601084294796,0.3867834555235913,0.37142569668092207,0.3569415356689647,0.343279954692659,0.3303888250607695,0.3182187337921132,0.30672330218405897,0.29585703494281873,0.2855780400012904,0.2758478494381374
419,WASP-17b,1.4224129026105763,1.3614421920847712,1.303689743289148,1.2491036679145704,1.1975827759454747,1.1489970572185741,1.1031929688934914,1.0600128943283122,1.0193007124720874,0.9808977844472287,0.944654174717696,0.9104294795586237,0.8780863501203745,0.8474984917302981,0.818550069656066
420,WASP-79b,1.2096990988885266,1.1581606160565543,1.1093013111205647,1.0630874177423497,1.0194412821324967,0.978259171449326,0.9394160714506194,0.9027824896664269,0.8682293910379529,0.8356249308092532,0.8048441328435753,0.7757696953521255,0.748286550878501,0.722288745307373,0.6976789849300356
421,WASP-14b,1.8846326344306326,1.8056020602344802,1.7305142175865824,1.6593577217504518,1.5920450820981176,1.5284419684897734,1.4683758648982956,1.4116632490640024,1.3581180681568565,1.3075472263911916,1.2597662000266285,1.2146006945995662,1.171878441056928,1.1314402159688595,1.0931393451319766
422,HD219666b,0.019349569303093422,0.01865910388642107,0.017987689647865044,0.0173388662986655,0.01671474709987485,0.016116435046785886,0.015544204061685715,0.01499785987263821,0.014476892658314188,0.013980479267229066,0.013507690368325088,0.013057542775273686,0.012628938881182692,0.012220807384234368,0.011832117187545076
423,WASP-120b,0.8619896648943497,0.8259614712916943,0.7917149517823383,0.759248738606732,0.7285259394907565,0.6994876628949768,0.6720570843702522,0.6461519703838245,0.6216886276553669,0.5985798927781061,0.5767423240903337,0.5560969970602159,0.5365657772470971,0.5180763890248531,0.5005622080834241
424,HATS-7b,0.08234342642767105,0.07980369671341682,0.07727827490561735,0.07479274627597259,0.07236498714765592,0.07000716889548195,0.0677267298426256,0.06552810874378058,0.06341356051989266,0.06138329016049826,0.05943646427932917,0.05757153303141462,0.055786037738615124,0.054077292677871695,0.052442501049175506
425,HAT-P-34b,0.40595978086350876,0.38901005182937726,0.3728961354354826,0.35761796844815913,0.3431586490555232,0.3294908276939591,0.3165786384737617,0.30438361131818953,0.2928665429212883,0.28198655802894285,0.2717045040477696,0.2619833312950447,0.2527863415409779,0.24407957944554165,0.23583173779441377
426,HATS-30b,0.38524404741976703,0.37033047831554883,0.3559996775880882,0.3422881535440402,0.32920981241133057,0.31676326057448356,0.30493461238567143,0.29370394848293224,0.28304776510252,0.2729385803214227,0.2633486272473564,0.2542505695802159,0.24561607804003416,0.2374183727336647,0.22963232141733672
427,TOI-561c,0.014864743732906967,0.014353172849550224,0.013853019048442139,0.013367522633484894,0.012898743302256733,0.012447893043016571,0.012015486355267358,0.01160162790988806,0.011206138427846563,0.010828562812280597,0.010468335808769788,0.010124827161169173,0.009797298372511613,0.009485014861199166,0.009187259418362874
428,TOI-905b,0.49398573262511153,0.47619176509420796,0.4589128484040402,0.44223465178131927,0.42620720652077104,0.4108554056562053,0.39618352607139273,0.3821843450892179,0.3688429582596499,0.356136777052916,0.344040758187045,0.33252869456702916,0.32157163924392335,0.31114146181009134,0.3012111783362167
429,WASP-34b,0.5410942353368001,0.5210707496109636,0.5017036904151899,0.483071642504262,0.4652167198706069,0.4481556425716791,0.43188434236671,0.4163876289529915,0.40164311089609056,0.3876209990439594,0.3742896417320116,0.36161679271903824,0.34956778750804224,0.3381093217495452,0.3272097320996215
430,WASP-67b,0.34967334945136797,0.3381677827493311,0.32684189618167486,0.3157860066079289,0.3050604423714352,0.29470369576958577,0.28473623214961297,0.27516752536310046,0.26599924376722384,0.25722560984767867,0.24883747183356603,0.24082349915892026,0.2331692532158044,0.22585993640618307,0.21888078461678467
431,WASP-11b,0.44626588136246625,0.43336997633999824,0.42041140326558607,0.40754972748810486,0.39489978663304315,0.3825428773981556,0.3705323309398867,0.35890324677856794,0.3476772107383524,0.33686324498922765,0.326463541023397,0.31647539737432184,0.30689030212890517,0.297697797510205,0.28888622402304065
432,HAT-P-41b,1.7126738522884446,1.641664569529158,1.5740906874528946,1.5099679852571164,1.449238226466894,1.3917966972835725,1.3375008039543121,1.2861953992016175,1.2377209782342526,1.191909941161192,1.1486011226190167,1.1076415522031686,1.0688791707006857,1.0321730377261846,0.9973930137460381
433,HAT-P-43b,0.302870730769346,0.2917870165270279,0.28104915613583165,0.27070471775031757,0.26078024935343885,0.2512875801761049,0.24222648139893957,0.23359015242440254,0.2253674772191593,0.21754296009808047,0.21009986933416297,0.20302098121281806,0.1962875821490316,0.18988161104251225,0.18378583535653886
434,HAT-P-23b,1.7246421858425471,1.658319517923752,1.5945276650236475,1.5334433504818419,1.4751397816081206,1.4196197547313332,1.366828557103103,1.31668317452153,1.2690834936083826,1.2239107147413395,1.181044055506785,1.1403640823096313,1.101746423291687,1.06507325028143,1.0302337878392955
435,TOI-2158b,0.21967740807340905,0.21159208938451454,0.20376562631461506,0.19623119434437356,0.1890069466828046,0.18210054749665922,0.17551107125570353,0.16923295405908573,0.16325760741423823,0.15757335472133507,0.15216769460150376,0.14702782785662127,0.14213992521158503,0.1374906710295444,0.13306738402983187
436,WASP-44b,0.3474393328212353,0.33534255085162645,0.3235363489908465,0.3120926480493974,0.30105638859372846,0.2904532182974283,0.2802929242655808,0.2705760813798068,0.2612969320947245,0.25244352989425783,0.24400156370206005,0.23595537707748057,0.22828693357159133,0.22097840844612854,0.21401248280017895
437,WASP-55b,0.3967845809887027,0.38153935679743517,0.3668740108269207,0.3528296056262648,0.3394233172868608,0.32665606437178296,0.3145154862698237,0.3029826718793637,0.292034744091166,0.281644499987121,0.27178425893341507,0.26242663297589724,0.25354308299659006,0.24510656339855702,0.2370916413268427
438,WASP-156b,0.09829582179283015,0.0953395931454909,0.09238816996861411,0.0894739425478735,0.08661983315077856,0.08384171923872046,0.08114962233951403,0.07854980820852232,0.07604578739282335,0.07363849528731561,0.07132752195911933,0.06911151357208742,0.0669879538876185,0.06495399305459111,0.06300659622740767
439,WASP-49b,0.7154729669292434,0.6895348626138775,0.6643713688265096,0.6401018579988373,0.6167948710935327,0.5944831970971497,0.5731703173300047,0.5528435120639881,0.5334793102268651,0.5150434266215621,0.4974982765460001,0.48080480052037317,0.4649201516371723,0.44980281026610336,0.4354130369998496
440,TrES-4b,0.9385554722812517,0.9001547869425561,0.8635437642443293,0.8287474032121385,0.7957471301600539,0.7644964670581762,0.7349261939923357,0.7069586159508521,0.680512360657765,0.6555005559088977,0.6318390038279375,0.6094473046269338,0.5882449721992195,0.568157149174326,0.549114516279115
441,HD89345b,0.10136329644862509,0.0976715135103985,0.09409242029019751,0.09064244240489087,0.08733088548862018,0.08416205817782335,0.08113617410708514,0.07825119862703622,0.07550361259609537,0.07288839732215885,0.0704000930429411,0.06803305278657659,0.06578111163221752,0.0636383075869752,0.06159894318557516
442,GJ1252b,0.09718485972432349,0.09647643916238319,0.09546024015269258,0.09420540949753377,0.09276879588166004,0.09119697301447424,0.08952729588002672,0.08779017232322331,0.08601031585220541,0.0842071262208903,0.08239628070176781,0.08059042902082872,0.0787991463333105,0.07703008682023237,0.07528935127412213
443,WASP-23b,0.32208285091864897,0.3116337239774829,0.3013253616757936,0.29124481681473036,0.2814509280455536,0.271981910184374,0.2628589336011162,0.25409267545764364,0.24568631429081178,0.23763590625393907,0.22993418297097948,0.22257168898994995,0.21553594972026371,0.20881403416823335,0.20239293739271358
444,HD108236d,0.011997211613967954,0.011550611396650333,0.01111902507692991,0.01070411842391453,0.010306761627313839,0.009927272686550607,0.009565517730962399,0.009221123705795484,0.008893563979533269,0.00858215299881838,0.008286168043664667,0.008004876604632232,0.0077374954570195035,0.007483273850444894,0.0072414993331794434
445,WASP-113b,0.4477717071900753,0.4305979835763328,0.4140732664215922,0.3982448087525996,0.38313274789276786,0.36873874295764464,0.3550493585860081,0.34204367847531547,0.329696238234946,0.3179766313947202,0.30685386366044615,0.296297231120557,0.2862746967701439,0.27675588195738243,0.26771220568786414
446,L98-59c,0.02412601270323397,0.02397476564991269,0.023744176423028496,0.023451641520180956,0.023111519310111468,0.022735616967581113,0.022333442502929214,0.02191276400433429,0.021479918335542598,0.02103990380679205,0.02059677639862523,0.020153823340144303,0.019713551525760615,0.019277976414209124,0.018848714810049457
447,HAT-P-18b,0.18863930329858938,0.18318191131939626,0.17769902198037082,0.17225793895612418,0.1669070791229796,0.16168069930040938,0.1566012510467221,0.1516834929922915,0.14693648314438898,0.1423639789635325,0.1379668589979655,0.13374394063442682,0.12969159141046235,0.12580536140607565,0.12208029698771349
448,HAT-P-7b,1.81662228738265,1.7407843215220347,1.6686846824540507,1.6003234125127128,1.5356251428834762,1.4744677035587572,1.416690775387469,1.3621223540147414,1.3105871283506447,1.2619022844375152,1.215892700152373,1.1723926499488277,1.1312379694262986,1.0922767591300875,1.055368962150435
449,KELT-2Ab,1.555272523100009,1.4913495070371692,1.4304445244200843,1.372589804307321,1.317747060298301,1.2658331323629837,1.216728289427609,1.1702996535778032,1.1264089787305298,1.0849095037987893,1.0456593790871842,1.0085234390644255,0.9733667053352539,0.940063788750176,0.9084986921251019
450,HAT-P-46b,0.447656108643092,0.42981415601454714,0.4127405787083519,0.3964621422687963,0.38098213450947854,0.36628834437200775,0.3523559220808677,0.3391545292364657,0.32665090142773334,0.31480818111852366,0.30359000810286674,0.29296119953418204,0.2828859940916029,0.2733308885163921,0.264264670687238
451,TOI-677b,0.20299369259686828,0.194688273103436,0.1867699274043831,0.17924406236660348,0.17210666081561649,0.16534767033875963,0.15895211983800678,0.15290320519491937,0.1471833269609193,0.1417736961458714,0.1366561021715774,0.13181315592218618,0.12722744961256668,0.12288279285813503,0.11876419307119873
452,WASP-71b,1.4696245003889747,1.4116173046367269,1.3560313793307102,1.302972064267084,1.2524644926431276,1.2044803605690235,1.1589477725640673,1.1157751142034216,1.0748597835844524,1.03608623654361,0.999339640116108,0.9645082742179832,0.9314778809948121,0.9001411079457038,0.8703977067715108
453,HATS-72b,0.0868240056357731,0.08445725794241217,0.08205580800708945,0.07965395180618523,0.07727685217846225,0.07494275396797297,0.07266410856509085,0.07044951561390946,0.06830468408666798,0.06623264987580618,0.06423492946661356,0.062311926547286116,0.0604627724799347,0.05868610498240964,0.05698023112688085
454,WASP-118b,0.7768084200796824,0.744513617100312,0.7137928999241002,0.6846506154515647,0.6570580601652278,0.6309658699636106,0.6063078412302183,0.5830123508724474,0.5610060208013846,0.5402119837449239,0.5205564369000217,0.5019694130503224,0.48438145846812714,0.46772824195866286,0.4519503963008875
455,Kepler-6b,0.29880785328301634,0.28786831844370686,0.2772707788155048,0.26706203517835175,0.25726817190189616,0.24790077022068818,0.2389595302845514,0.23043768111784912,0.2223242044783674,0.21460376985528684,0.20725983427409758,0.20027537513107324,0.19363190487117402,0.18731158361241795,0.18129739218058047
456,KELT-11b,3.0869149619731324,2.980600335594706,2.876669935428419,2.7757945357818907,2.678400079489178,2.5847367580852034,2.494910164112549,2.408940986886404,2.326791118669626,2.2483653175342293,2.1735455829693997,2.102200513042878,2.034176311700726,1.9693200632665497,1.9074825156807682
457,HAT-P-65b,1.2122020265008593,1.166169908594098,1.1218137081980555,1.0792750605555084,1.0386198063508563,0.9998617938083187,0.9629723758320915,0.9279013226779762,0.8945850046485813,0.8629455054808235,0.8329025851550157,0.8043761895232859,0.7772821437003452,0.7515403544390461,0.7270752588345345
458,CoRoT-11b,0.4027693201739077,0.38595726995798946,0.3699736492055135,0.35481853944260433,0.3404752891272567,0.32691685946397964,0.3141077447063357,0.30200984129667807,0.2905843068483732,0.27979063081063005,0.2695900042734297,0.25994569863406647,0.25082132885175873,0.2421832271550566,0.23400034975743117
459,L98-59d,0.008970398579137591,0.008914162749002672,0.00882842635738877,0.008719657672354466,0.008593195341944953,0.008453429443584268,0.008303895192290632,0.008147480874993859,0.007986542628791478,0.007822938897331337,0.007658177752525022,0.007493481433439965,0.007329782039480332,0.007167828947196442,0.007008223307781519
460,LP791-18c,0.01313997919929026,0.01322696271614833,0.013252702918496966,0.013227601767520896,0.013160657652621168,0.01305959811922224,0.012930922722172385,0.012780154891358964,0.012611977296681684,0.012430255924569906,0.012238253362036237,0.012038722159356103,0.01183389207894622,0.011625639921796863,0.011415546678325677
461,HD108236e,0.010788835103830573,0.010387217106498182,0.009999100785276379,0.009625984130598597,0.009268649685408017,0.008927383419765504,0.008602064946655412,0.008292358785938501,0.007997791349186415,0.0077177461329677195,0.00745157321069883,0.00719861385235036,0.0069581637207457685,0.006729547682168016,0.006512125044056989
462,LTT3780b,0.06671004797346912,0.06638180389150217,0.06582363820405439,0.06508443528691592,0.06420474784297324,0.06321808444732087,0.06215156670183797,0.06102745643265,0.05986399917211094,0.058675672456173285,0.0574742847562359,0.056269458525925575,0.05506859785661678,0.05387769607195137,0.05270159751246752
463,K2-29b,0.31898271786197513,0.3084232662578323,0.29803836913324194,0.2879087457093059,0.2780880170334021,0.2686101068095264,0.25949268485397126,0.2507435539849734,0.24236353020824752,0.2343467511470279,0.22668436969185893,0.21936562879912147,0.2123770034482249,0.2057046952139906,0.19933498125425744
464,WASP-45b,0.25488703603044605,0.24661789972733872,0.2384601604813296,0.2304827093569376,0.2227321095579503,0.2152386031825828,0.20801894384819292,0.2010815811513139,0.19442903049391672,0.18805817083000856,0.18196325017738407,0.17613678576531078,0.17056890556424323,0.16524937636044612,0.16016790642030868
465,Kepler-105b,0.02966338036542977,0.028432332821610718,0.027260999214831765,0.026149615224770214,0.02509714154815391,0.024101739516437966,0.0231609189535003,0.0222719759295236,0.021432134007030847,0.020638478985073556,0.019888210063103765,0.019178669965406927,0.018507218540031477,0.017871409276037885,0.01726898360422302
